Position in x [m],Voltage [V]
-0.0674237,2.58026
-0.0674134,2.53112
-0.0674017,2.51037
-0.0673882,2.52075
-0.0673743,2.51635
-0.0673622,2.5044
-0.0673515,2.47977
-0.067338,2.41911
-0.0673235,2.36594
-0.0673116,2.3117
-0.0672996,2.26141
-0.0672891,2.19138
-0.0672789,2.11373
-0.0672693,2.04357
-0.0672592,2.00207
-0.0672487,1.97887
-0.0672374,1.96937
-0.0672283,2.04163
-0.0672195,2.03759
-0.0672108,2.08506
-0.0672015,2.02282
-0.0671918,1.97772
-0.0671817,1.9917
-0.0671718,1.95864
-0.0671619,1.88084
-0.0671519,1.86203
-0.0671411,1.8397
-0.0671309,1.85685
-0.0671208,1.85166
-0.0671108,1.81975
-0.0671002,1.75038
-0.0670895,1.70124
-0.0670795,1.71954
-0.0670698,1.70449
-0.0670607,1.72963
-0.0670506,1.71926
-0.0670409,1.70873
-0.0670313,1.71811
-0.0670206,1.70124
-0.0670094,1.72718
-0.066999,1.73316
-0.0669886,1.76464
-0.0669779,1.74325
-0.0669676,1.72084
-0.0669575,1.69879
-0.066947,1.70643
-0.066937,1.70204
-0.066927,1.74598
-0.0669174,1.75311
-0.0669079,1.76464
-0.066898,1.77544
-0.0668871,1.81535
-0.0668756,1.90353
-0.0668646,1.96656
-0.0668534,2.02088
-0.0668432,2.0288
-0.0668327,2.00207
-0.066823,1.97939
-0.0668134,1.98002
-0.0668041,1.9335
-0.0667947,1.8943
-0.0667852,1.87759
-0.0667749,1.89315
-0.0667641,1.97095
-0.0667516,2.03593
-0.0667393,2.07584
-0.0667264,2.12252
-0.066715,2.11294
-0.0667031,2.07469
-0.0666928,2.05913
-0.0666827,2.01763
-0.066672,2.02829
-0.0666595,2.13095
-0.0666481,2.09932
-0.0666382,2.07239
-0.0666286,2.05473
-0.0666193,2.03838
-0.0666104,2.0332
-0.0666025,2.0288
-0.0665937,2.04032
-0.0665849,2.03759
-0.0665758,2.10177
-0.066567,2.12541
-0.0665578,2.14327
-0.066548,2.16935
-0.0665381,2.20724
-0.0665274,2.20515
-0.0665169,2.19398
-0.0665066,2.17324
-0.0664968,2.18361
-0.0664878,2.14212
-0.0664787,2.10854
-0.0664697,2.09544
-0.06646,2.11864
-0.0664498,2.11503
-0.0664398,2.10711
-0.066431,2.08391
-0.0664216,2.06978
-0.0664117,2.06432
-0.0664016,2.07081
-0.0663917,2.09429
-0.0663821,2.06432
-0.0663706,2.00999
-0.0663583,1.98521
-0.066347,2.00207
-0.0663367,2.02492
-0.0663276,2.01439
-0.0663189,2.00726
-0.066311,2.00726
-0.0663034,2.00323
-0.066296,2.00453
-0.0662874,2.02282
-0.0662782,2.04876
-0.0662697,2.10466
-0.0662609,2.12461
-0.0662514,2.14457
-0.0662411,2.19398
-0.0662303,2.2251
-0.0662196,2.25298
-0.0662089,2.26141
-0.0661977,2.23239
-0.0661866,2.2251
-0.0661757,2.20681
-0.0661639,2.25622
-0.0661508,2.31977
-0.0661378,2.32611
-0.0661255,2.32674
-0.0661132,2.31846
-0.0661019,2.32805
-0.0660899,2.33921
-0.0660774,2.34959
-0.066065,2.32963
-0.0660527,2.30472
-0.0660417,2.27373
-0.0660319,2.25104
-0.066023,2.23302
-0.0660136,2.22431
-0.0660032,2.20903
-0.0659933,2.20645
-0.0659832,2.23223
-0.0659734,2.25183
-0.0659629,2.27697
-0.0659533,2.29253
-0.0659436,2.26545
-0.0659339,2.26529
-0.0659233,2.2666
-0.0659123,2.25622
-0.0659015,2.2457
-0.0658909,2.22756
-0.0658803,2.19802
-0.0658707,2.19644
-0.0658622,2.2251
-0.0658538,2.23187
-0.0658463,2.24181
-0.0658395,2.30781
-0.0658317,2.28295
-0.0658231,2.24261
-0.0658141,2.22043
-0.0658048,2.20954
-0.0657956,2.19838
-0.065786,2.17324
-0.0657763,2.16805
-0.0657666,2.15149
-0.0657561,2.13693
-0.0657462,2.15249
-0.0657361,2.17324
-0.0657257,2.17324
-0.065716,2.19592
-0.0657059,2.2295
-0.0656957,2.2295
-0.0656845,2.22316
-0.0656727,2.25622
-0.0656615,2.29059
-0.0656512,2.29253
-0.0656427,2.29253
-0.0656337,2.27178
-0.0656248,2.25622
-0.0656163,2.24197
-0.0656083,2.22395
-0.0655999,2.21394
-0.0655914,2.18519
-0.0655827,2.17842
-0.0655725,2.17763
-0.0655618,2.18591
-0.0655505,2.24715
-0.0655393,2.31328
-0.0655284,2.33921
-0.0655178,2.33129
-0.0655071,2.32365
-0.0654972,2.31846
-0.0654876,2.29693
-0.0654787,2.24585
-0.0654704,2.22265
-0.0654614,2.19723
-0.065453,2.16286
-0.0654445,2.14651
-0.0654364,2.11618
-0.0654289,2.09025
-0.0654207,2.09104
-0.065412,2.13289
-0.0654038,2.15055
-0.0653953,2.16444
-0.0653868,2.17727
-0.0653785,2.21033
-0.0653704,2.22756
-0.0653624,2.24391
-0.0653534,2.27293
-0.0653447,2.3029
-0.0653366,2.37148
-0.0653268,2.40664
-0.0653173,2.4047
-0.0653077,2.38265
-0.0652981,2.35477
-0.0652886,2.31846
-0.0652794,2.28893
-0.06527,2.26581
-0.06526,2.25622
-0.0652489,2.25428
-0.065238,2.2679
-0.0652275,2.29253
-0.0652171,2.3444
-0.0652077,2.38359
-0.0651989,2.36348
-0.0651904,2.37033
-0.0651814,2.36515
-0.0651722,2.32235
-0.0651633,2.28814
-0.0651552,2.29447
-0.065146,2.31011
-0.0651364,2.28346
-0.0651256,2.26545
-0.0651146,2.2666
-0.0651049,2.27697
-0.0650953,2.27618
-0.0650863,2.29253
-0.0650779,2.29253
-0.0650695,2.30521
-0.0650593,2.33323
-0.0650495,2.34649
-0.0650403,2.34959
-0.0650316,2.34325
-0.0650228,2.35074
-0.0650152,2.36515
-0.0650079,2.47018
-0.0649996,2.41586
-0.0649913,2.37148
-0.0649821,2.3444
-0.0649718,2.31846
-0.0649609,2.32884
-0.0649505,2.37033
-0.0649409,2.40534
-0.0649311,2.40145
-0.0649216,2.40585
-0.0649118,2.47407
-0.0649026,2.52075
-0.0648924,2.51037
-0.0648819,2.49287
-0.0648711,2.49885
-0.0648596,2.49481
-0.0648483,2.48769
-0.0648375,2.45851
-0.0648272,2.46484
-0.0648173,2.45217
-0.0648073,2.41947
-0.0647972,2.37191
-0.0647873,2.3794
-0.0647769,2.4222
-0.0647676,2.4222
-0.0647588,2.43776
-0.0647494,2.43661
-0.0647398,2.44295
-0.0647298,2.45851
-0.0647204,2.46096
-0.064712,2.45851
-0.0647031,2.44295
-0.0646942,2.41298
-0.064685,2.39108
-0.0646757,2.35232
-0.0646663,2.3248
-0.064657,2.3016
-0.0646469,2.30551
-0.0646363,2.33078
-0.0646259,2.32963
-0.0646148,2.37667
-0.0646041,2.4026
-0.0645927,2.41183
-0.0645823,2.40664
-0.0645729,2.37991
-0.0645644,2.35556
-0.0645549,2.29966
-0.0645451,2.24506
-0.0645346,2.20321
-0.0645246,2.17439
-0.0645147,2.16207
-0.0645051,2.14572
-0.0644952,2.12541
-0.0644849,2.14521
-0.0644746,2.17518
-0.0644642,2.24312
-0.0644538,2.30081
-0.0644427,2.34685
-0.0644322,2.38978
-0.0644226,2.38862
-0.0644138,2.38862
-0.0644047,2.38589
-0.0643933,2.40858
-0.0643801,2.58299
-0.0643672,2.53746
-0.0643563,2.46694
-0.0643465,2.44829
-0.0643366,2.44813
-0.0643281,2.4222
-0.0643187,2.38474
-0.0643094,2.35477
-0.0643006,2.34325
-0.0642919,2.33921
-0.0642832,2.37148
-0.064274,2.38459
-0.0642649,2.35477
-0.0642557,2.3029
-0.0642468,2.25737
-0.0642382,2.20954
-0.0642304,2.15847
-0.0642222,2.13368
-0.0642149,2.08427
-0.0642068,2.02801
-0.0641978,2.02167
-0.064189,2.01843
-0.0641799,2.02931
-0.0641709,2.04876
-0.0641622,2.07663
-0.0641532,2.08506
-0.0641456,2.08585
-0.0641381,2.07699
-0.0641303,2.07988
-0.0641219,2.10062
-0.0641132,2.13693
-0.0641039,2.146
-0.0640953,2.1473
-0.0640857,2.16077
-0.0640762,2.16013
-0.0640676,2.13368
-0.064058,2.10502
-0.0640485,2.07872
-0.0640391,2.05394
-0.0640311,2.00726
-0.0640232,1.97614
-0.0640154,1.94732
-0.0640074,1.92427
-0.0639987,1.92348
-0.0639896,1.95151
-0.063979,1.97499
-0.0639677,2.01015
-0.063956,2.07469
-0.0639411,2.111
-0.0639249,2.10581
-0.0639113,2.111
-0.063899,2.12425
-0.0638877,2.10062
-0.0638749,2.06316
-0.0638613,2.06892
-0.0638476,2.09025
-0.0638355,2.11424
-0.0638232,2.13059
-0.0638111,2.17842
-0.0637994,2.23857
-0.0637874,2.26545
-0.0637749,2.26256
-0.0637614,2.2666
-0.0637477,2.27424
-0.0637347,2.21877
-0.0637215,2.20032
-0.0637095,2.17324
