Position in z [a.u.],Voltage [V]
0.063001,0.228216
0.06301,0.228216
0.0630185,0.228216
0.0630268,0.233402
0.0630345,0.228216
0.0630421,0.228216
0.0630496,0.220144
0.0630576,0.223029
0.0630657,0.223029
0.0630748,0.223029
0.0630841,0.223542
0.0630941,0.22382
0.0631041,0.232252
0.0631121,0.225761
0.0631189,0.227065
0.0631269,0.228216
0.0631349,0.233402
0.063143,0.228216
0.0631516,0.228216
0.063161,0.228216
0.0631694,0.232252
0.063177,0.231461
0.0631845,0.234193
0.0631907,0.233402
0.0631973,0.231101
0.0632048,0.226912
0.0632128,0.228216
0.0632217,0.22418
0.0632304,0.229007
0.0632393,0.232099
0.0632476,0.227425
0.0632556,0.225484
0.0632631,0.229366
0.0632716,0.229007
0.0632804,0.223029
0.0632887,0.22497
0.0632974,0.217842
0.0633063,0.216538
0.0633154,0.223029
0.0633246,0.22418
0.0633339,0.228216
0.0633427,0.228216
0.063351,0.229797
0.0633593,0.231461
0.0633678,0.232099
0.0633765,0.228216
0.0633853,0.230948
0.0633948,0.227065
0.0634033,0.234553
0.0634122,0.229007
0.0634207,0.22952
0.0634292,0.228216
0.0634375,0.231461
0.0634462,0.228216
0.0634555,0.223029
0.0634644,0.228216
0.0634729,0.228216
0.0634824,0.228216
0.0634917,0.228216
0.0635021,0.233402
0.0635141,0.228216
0.0635236,0.22382
0.0635327,0.227425
0.0635423,0.22952
0.0635515,0.228216
0.06356,0.238589
0.0635685,0.233402
0.0635772,0.233402
0.0635872,0.228216
0.0635979,0.228216
0.0636084,0.227425
0.063618,0.229366
0.0636266,0.221088
0.0636354,0.223029
0.0636442,0.228216
0.0636535,0.223029
0.0636627,0.227065
0.0636726,0.228216
0.0636826,0.229797
0.0636926,0.22418
0.0637015,0.223029
0.063711,0.223029
0.0637212,0.222238
0.0637312,0.22418
0.0637409,0.226912
0.0637501,0.226912
0.0637598,0.223029
0.0637687,0.22497
0.0637776,0.226912
0.0637856,0.228216
0.0637937,0.232099
0.0638019,0.223029
0.0638104,0.23067
0.0638193,0.234193
0.0638281,0.223029
0.0638363,0.233402
0.0638446,0.229797
0.0638528,0.228216
0.0638609,0.228216
0.063869,0.228216
0.0638774,0.228216
0.0638863,0.233402
0.0638953,0.227425
0.0639048,0.225484
0.0639144,0.228216
0.0639235,0.223029
0.0639327,0.227065
0.0639425,0.23067
0.0639517,0.228216
0.0639614,0.228216
0.0639713,0.232252
0.0639823,0.223029
0.0639929,0.223029
0.0640032,0.228216
0.0640133,0.223029
0.0640233,0.225484
0.0640332,0.228216
0.0640437,0.233402
0.0640535,0.232612
0.0640635,0.231821
0.0640729,0.228216
0.0640829,0.228216
0.064093,0.228216
0.0641024,0.233402
0.0641128,0.229007
0.0641217,0.228216
0.064131,0.229007
0.06414,0.223029
0.0641496,0.228216
0.0641599,0.232612
0.064171,0.228216
0.0641817,0.233402
0.0641934,0.220297
0.0642045,0.22418
0.0642144,0.22382
0.0642231,0.232612
0.0642306,0.233402
0.0642371,0.228216
0.0642442,0.228216
0.064253,0.228216
0.0642634,0.233402
0.0642739,0.233402
0.0642849,0.229366
0.0642948,0.233402
0.0643038,0.234553
0.0643126,0.233402
0.0643213,0.230157
0.0643301,0.229366
0.0643389,0.23067
0.0643488,0.238589
0.064359,0.229366
0.0643685,0.232252
0.0643777,0.233402
0.0643874,0.228216
0.0643976,0.236648
0.0644077,0.236135
0.0644188,0.226634
0.0644292,0.233402
0.0644389,0.229366
0.0644486,0.229007
0.0644585,0.223029
0.0644682,0.225484
0.0644773,0.228216
0.0644866,0.22418
0.0644963,0.232252
0.0645062,0.232099
0.0645163,0.229007
0.0645264,0.228216
0.0645361,0.233402
0.0645463,0.231461
0.0645572,0.233402
0.0645685,0.235344
0.0645795,0.228216
0.0645894,0.228216
0.0646003,0.232612
0.0646117,0.226274
0.0646229,0.227425
0.064634,0.229366
0.0646445,0.233402
0.0646554,0.228216
0.0646653,0.235497
0.0646753,0.233402
0.0646852,0.235344
0.0646962,0.228216
0.0647078,0.226634
0.0647193,0.227065
0.0647297,0.227425
0.0647401,0.228729
0.0647506,0.22418
0.0647601,0.226912
0.0647698,0.227425
0.0647781,0.224333
0.0647872,0.229366
0.0647997,0.230517
0.0648126,0.223029
0.0648258,0.230517
0.0648385,0.232612
0.064851,0.224611
0.0648631,0.231821
0.0648757,0.228216
0.0648877,0.228216
0.0649002,0.228216
0.0649123,0.223029
0.0649225,0.23067
0.064932,0.228216
0.064942,0.227425
0.0649523,0.228216
0.064964,0.228216
0.0649771,0.228216
0.0649912,0.227065
0.0650053,0.226274
0.0650185,0.227703
0.0650302,0.223029
0.0650421,0.228216
0.0650531,0.227065
0.0650637,0.229879
0.0650749,0.227425
0.0650857,0.225761
0.0650947,0.229366
0.0651045,0.227065
0.0651149,0.232612
0.0651249,0.227425
0.0651357,0.229366
0.0651463,0.233402
0.065157,0.238589
0.0651664,0.234706
0.0651746,0.232612
0.0651839,0.227425
0.0651927,0.233762
0.065201,0.230948
0.0652101,0.22418
0.0652183,0.236648
0.0652263,0.237439
0.065234,0.22418
0.0652434,0.228216
0.0652548,0.22952
0.0652658,0.229366
0.0652755,0.22533
0.0652865,0.228216
0.0652977,0.228216
0.0653086,0.229797
0.065319,0.233402
0.0653295,0.223029
0.0653399,0.230948
0.0653501,0.230948
0.0653595,0.233402
0.0653691,0.234193
0.0653796,0.233402
0.0653909,0.232252
0.0654027,0.23031
0.0654144,0.22952
0.065425,0.228216
0.0654331,0.230948
0.0654412,0.233402
0.0654507,0.229366
0.06546,0.231461
0.0654689,0.234193
0.0654784,0.233402
0.0654872,0.236648
0.0654958,0.230517
0.0655034,0.229366
0.0655094,0.232252
0.0655163,0.232612
0.0655234,0.233402
0.0655313,0.237439
0.0655405,0.235857
0.0655505,0.234553
0.0655615,0.233402
0.0655719,0.233402
0.0655826,0.233402
0.0655933,0.235857
0.0656042,0.233402
0.065616,0.231461
0.0656274,0.228216
0.0656398,0.232252
0.0656514,0.223029
0.0656617,0.22382
0.0656725,0.224333
0.0656836,0.231101
0.0656954,0.228216
0.065706,0.234193
0.0657174,0.233402
0.0657282,0.228216
0.0657383,0.228216
0.0657482,0.235344
0.0657594,0.226634
0.0657707,0.229366
0.065781,0.233402
0.0657921,0.228216
0.0658031,0.231461
0.0658143,0.22382
0.0658261,0.227065
0.0658402,0.226274
0.065852,0.228216
0.065864,0.232612
0.0658752,0.233402
0.0658863,0.232612
0.0658991,0.229007
0.0659126,0.231461
0.0659246,0.233249
0.0659358,0.229007
0.0659465,0.233402
0.0659567,0.229366
0.0659673,0.228216
0.0659781,0.228216
0.0659882,0.232252
0.0659987,0.229007
0.0660087,0.237798
0.0660191,0.229007
0.0660295,0.233402
0.0660397,0.233402
0.0660489,0.228216
0.0660586,0.228216
0.0660682,0.231461
0.0660777,0.236648
0.0660863,0.233402
0.0660957,0.228216
0.066105,0.23067
0.0661155,0.232099
0.0661256,0.232252
0.066135,0.235344
0.0661447,0.228216
0.0661536,0.237798
0.0661623,0.228216
0.0661716,0.238589
0.066181,0.233402
0.0661901,0.232612
0.0661996,0.228216
0.0662086,0.229366
0.0662185,0.233402
0.066228,0.236648
0.0662377,0.237439
0.0662473,0.243776
0.0662579,0.241044
0.0662691,0.235857
0.0662798,0.233402
0.0662901,0.238589
0.0662996,0.238589
0.0663087,0.238589
0.0663174,0.233402
0.0663267,0.237798
0.066335,0.238589
0.066343,0.234706
0.0663509,0.234193
0.0663595,0.235857
0.066368,0.238589
0.0663761,0.23938
0.0663846,0.238589
0.0663928,0.234553
0.0664019,0.238589
0.0664102,0.235344
0.0664191,0.233402
0.0664282,0.234984
0.0664367,0.234706
0.066445,0.232252
0.0664541,0.236135
0.0664637,0.233402
0.0664735,0.238589
0.0664822,0.237439
0.0664912,0.238589
0.0665007,0.241044
0.0665121,0.238589
0.0665221,0.235857
0.06653,0.232612
0.0665371,0.239893
0.0665445,0.234553
0.0665545,0.237439
0.0665652,0.233402
0.0665757,0.238589
0.0665853,0.234553
0.0665941,0.232252
0.0666032,0.238589
0.0666121,0.235857
0.0666224,0.233402
