Position in z [a.u.],Voltage [V]
0.0296528,0.185571
0.0296436,0.181535
0.0296328,0.17829
0.0296213,0.184268
0.0296136,0.18399
0.0296012,0.177499
0.0295928,0.181535
0.0295843,0.176349
0.0295727,0.177499
0.0295658,0.177652
0.029555,0.184421
0.0295442,0.185931
0.0295334,0.186722
0.0295194,0.186722
0.0295102,0.19385
0.0295001,0.186722
0.0294901,0.186722
0.0294777,0.181535
0.0294677,0.186722
0.0294569,0.181535
0.0294476,0.186722
0.0294367,0.181535
0.0294275,0.185418
0.0294143,0.18399
0.029405,0.181535
0.0293965,0.181535
0.0293873,0.181535
0.029378,0.182686
0.0293672,0.181535
0.0293579,0.177139
0.0293479,0.181535
0.0293371,0.176349
0.0293278,0.181535
0.0293162,0.181535
0.0293084,0.186722
0.0292976,0.201491
0.0292892,0.194641
0.0292799,0.1927
0.0292691,0.186722
0.0292598,0.190758
0.0292466,0.180385
0.0292381,0.18399
0.0292288,0.181535
0.0292195,0.179954
0.0292095,0.173616
0.0291956,0.180744
0.0291886,0.186722
0.0291778,0.185571
0.0291709,0.185418
0.0291593,0.182326
0.0291532,0.187873
0.0291423,0.181535
0.0291316,0.181535
0.029123,0.175558
0.0291122,0.173894
0.0290998,0.180744
0.0290905,0.185571
0.0290812,0.179594
0.029068,0.181535
0.029054,0.181535
0.0290423,0.182686
0.0290306,0.184781
0.0290229,0.189176
0.029012,0.190758
0.0290035,0.187513
0.0289935,0.182326
0.0289835,0.185931
0.0289734,0.18399
0.0289642,0.186722
0.028951,0.182686
0.0289418,0.182686
0.0289325,0.181535
0.0289224,0.180385
0.0289132,0.178803
0.0289047,0.181535
0.0288955,0.180385
0.0288854,0.175045
0.0288746,0.182326
0.0288654,0.18514
0.0288545,0.184781
0.0288437,0.189454
0.0288344,0.186722
0.0288244,0.186722
0.0288151,0.186722
0.0288043,0.188026
0.0287966,0.182326
0.0287866,0.182326
0.0287742,0.178803
0.028765,0.181535
0.0287557,0.180231
0.0287472,0.18399
0.0287365,0.182686
0.0287257,0.186722
0.0287156,0.181535
0.0287071,0.188663
0.0286948,0.184627
0.028687,0.191909
0.0286778,0.184781
0.0286678,0.182686
0.0286585,0.183477
0.0286485,0.18514
0.02864,0.188026
0.0286291,0.186722
0.0286199,0.180385
0.0286106,0.182686
0.0285999,0.181535
0.0285883,0.179594
0.0285798,0.186722
0.0285713,0.182839
0.0285597,0.179594
0.0285504,0.184268
0.0285389,0.185571
0.0285281,0.179081
0.0285188,0.186722
0.0285072,0.176349
0.0284964,0.182686
0.0284863,0.181535
0.0284778,0.18399
0.0284678,0.181535
0.0284554,0.186722
0.0284446,0.186722
0.0284353,0.181535
0.0284237,0.180385
0.0284129,0.18399
0.0284044,0.186722
0.0283944,0.189454
0.0283851,0.182686
0.0283751,0.183477
0.0283659,0.179594
0.0283559,0.180231
0.0283466,0.189967
0.028335,0.182839
0.0283258,0.186722
0.0283173,0.187513
0.0283065,0.181535
0.0282973,0.180231
0.0282873,0.187873
0.0282788,0.177139
0.028265,0.180231
0.0282573,0.186722
0.028248,0.176349
0.0282357,0.179594
0.028228,0.182326
0.0282187,0.184781
0.0282094,0.181535
0.0281994,0.185571
0.0281816,0.186722
0.0281762,0.201132
0.0281654,0.195514
0.028153,0.186722
0.0281429,0.191909
0.0281305,0.180385
