Position in x [m],Voltage [V]
-0.0627785,2.34115
-0.06278,2.34115
-0.0627808,2.34115
-0.0627821,2.34115
-0.0627831,2.26365
-0.0627845,2.26365
-0.0627852,2.26365
-0.0627862,2.26365
-0.0627874,2.26365
-0.0627884,2.2315
-0.0627895,2.2315
-0.0627905,2.2315
-0.0627913,2.2315
-0.0627928,2.2315
-0.0627936,2.20091
-0.062795,2.20091
-0.0627957,2.20091
-0.0627965,2.20091
-0.0627975,2.20091
-0.0627987,2.1582
-0.0627994,2.1582
-0.0628002,2.1582
-0.0628015,2.1582
-0.0628023,2.1582
-0.062803,2.09972
-0.0628042,2.09972
-0.0628052,2.09972
-0.0628061,2.09972
-0.0628073,2.09972
-0.062808,2.01909
-0.0628088,2.01909
-0.06281,2.01909
-0.0628107,2.01909
-0.0628115,2.01909
-0.0628123,1.92064
-0.0628134,1.92064
-0.0628142,1.92064
-0.0628149,1.92064
-0.0628157,1.92064
-0.0628169,1.80477
-0.0628176,1.80477
-0.0628184,1.80477
-0.0628192,1.80477
-0.0628203,1.80477
-0.0628211,1.67113
-0.0628221,1.67113
-0.0628228,1.67113
-0.062824,1.67113
-0.0628248,1.67113
-0.0628255,1.53239
-0.0628263,1.53239
-0.0628271,1.53239
-0.0628282,1.53239
-0.062829,1.53239
-0.0628298,1.39575
-0.0628309,1.39575
-0.0628318,1.39575
-0.0628326,1.39575
-0.062834,1.26
-0.0628347,1.2697
-0.0628359,1.2697
-0.0628368,1.2697
-0.0628376,1.2697
-0.0628387,1.2697
-0.0628395,1.14819
-0.0628405,1.14819
-0.0628414,1.14819
-0.0628426,1.14819
-0.0628434,1.05
-0.0628445,1.02456
-0.0628457,1.02456
-0.0628464,1.02456
-0.0628476,1.02456
-0.0628487,0.91949
-0.0628495,0.91949
-0.0628507,0.91949
-0.0628518,0.91949
-0.0628526,0.91949
-0.0628535,0.83
-0.0628549,0.835725
-0.0628556,0.835725
-0.0628566,0.835725
-0.0628577,0.835725
-0.0628587,0.77
-0.0628596,0.766171
-0.062861,0.766171
-0.0628617,0.766171
-0.0628627,0.766171
-0.062864,0.766171
-0.0628648,0.702762
-0.062866,0.702762
-0.0628671,0.702762
-0.0628683,0.702762
-0.062869,0.64702
-0.0628702,0.64702
-0.0628713,0.64702
-0.0628721,0.64702
-0.062873,0.64702
-0.0628746,0.615192
-0.0628756,0.615192
-0.0628769,0.615192
-0.0628776,0.615192
-0.0628788,0.615192
-0.0628801,0.586344
-0.0628809,0.586344
-0.062882,0.586344
-0.0628832,0.586344
-0.0628843,0.586344
-0.0628855,0.58407
-0.0628866,0.58407
-0.0628879,0.58407
-0.0628887,0.58407
-0.0628899,0.58407
-0.062891,0.600735
-0.0628919,0.600735
-0.0628929,0.600735
-0.0628939,0.600735
-0.062895,0.600735
-0.0628959,0.622247
-0.0628969,0.622247
-0.0628977,0.622247
-0.062899,0.622247
-0.0628998,0.622247
-0.0629009,0.66
-0.0629017,0.655108
-0.0629028,0.655108
-0.0629038,0.655108
-0.0629045,0.655108
-0.0629053,0.655108
-0.0629067,0.706593
-0.0629076,0.706593
-0.0629084,0.706593
-0.0629092,0.706593
-0.0629099,0.706593
-0.0629115,0.765398
-0.0629122,0.765398
-0.062913,0.765398
-0.0629138,0.765398
-0.0629145,0.765398
-0.0629161,0.82663
-0.0629166,0.82663
-0.062917,0.82663
-0.0629178,0.82663
-0.0629183,0.82663
-0.0629191,0.887612
-0.0629196,0.887612
-0.0629204,0.887612
-0.0629209,0.887612
-0.0629217,0.887612
-0.0629222,0.943215
-0.062923,0.943215
-0.0629241,0.943215
-0.0629249,0.943215
-0.0629257,0.943215
-0.0629262,0.952446
-0.062927,0.952446
-0.0629278,0.952446
-0.0629284,0.952446
-0.0629291,0.952446
-0.0629299,0.928797
-0.0629307,0.928797
-0.0629314,0.928797
-0.0629322,0.928797
-0.062933,0.928797
-0.0629337,0.904766
-0.0629345,0.904766
-0.0629354,0.904766
-0.0629362,0.904766
-0.062937,0.904766
-0.0629377,0.88
-0.0629389,0.882961
-0.0629399,0.882961
-0.0629408,0.882961
-0.0629416,0.882961
-0.0629423,0.882961
-0.0629435,0.866355
-0.0629444,0.866355
-0.0629452,0.866355
-0.0629459,0.866355
-0.0629473,0.866355
-0.0629481,0.844786
-0.062949,0.844786
-0.0629502,0.844786
-0.0629509,0.844786
-0.0629517,0.844786
-0.0629526,0.83125
-0.0629534,0.83125
-0.0629542,0.83125
-0.0629555,0.83125
-0.0629565,0.83125
-0.0629572,0.811797
-0.062958,0.811797
-0.0629591,0.811797
-0.0629601,0.811797
-0.0629608,0.811797
-0.0629622,0.794162
-0.0629631,0.794162
-0.0629639,0.794162
-0.0629647,0.794162
-0.062966,0.794162
-0.062967,0.778209
-0.0629683,0.778209
-0.062969,0.778209
-0.06297,0.778209
-0.0629713,0.778209
-0.0629721,0.76406
-0.062973,0.76406
-0.062974,0.76406
-0.0629753,0.76406
-0.0629761,0.76406
-0.0629771,0.759908
-0.062978,0.759908
-0.0629792,0.759908
-0.0629799,0.759908
-0.0629809,0.759908
-0.0629816,0.76
-0.0629828,0.762538
-0.0629839,0.762538
-0.0629847,0.762538
-0.0629855,0.762538
-0.0629868,0.777678
-0.0629875,0.777678
-0.0629883,0.777678
-0.0629896,0.777678
-0.0629904,0.777678
-0.0629914,0.789908
-0.0629925,0.789908
-0.0629935,0.789908
-0.0629942,0.789908
-0.0629956,0.789908
-0.0629965,0.79
-0.0629975,0.79
-0.0629987,0.79
-0.0629996,0.79
-0.063001,0.79
-0.0630019,0.79
-0.0630027,0.79
-0.0630036,0.79
-0.063005,0.79
-0.0630057,0.79
-0.0630073,0.799896
-0.063008,0.799896
-0.0630093,0.799896
-0.0630103,0.799896
-0.0630112,0.799896
-0.063012,0.8
-0.0630135,0.806148
-0.0630143,0.806148
-0.0630152,0.806148
-0.0630166,0.806148
-0.0630174,0.806148
-0.0630185,0.823655
-0.0630197,0.823655
-0.0630208,0.823655
-0.063022,0.823655
-0.0630227,0.823655
-0.0630239,0.857511
-0.0630247,0.857511
-0.063026,0.857511
-0.063027,0.857511
-0.0630277,0.857511
-0.0630287,0.915125
-0.0630296,0.915125
-0.0630308,0.915125
-0.0630318,0.915125
-0.0630327,0.915125
-0.0630339,0.985944
-0.0630346,0.985944
-0.0630358,0.985944
-0.0630365,0.985944
-0.0630373,0.985944
-0.0630386,1.06422
-0.0630396,1.06422
-0.0630404,1.06422
-0.0630417,1.06422
-0.0630427,1.06422
-0.0630434,1.15522
-0.0630448,1.15522
-0.0630457,1.15522
-0.0630465,1.15522
-0.0630474,1.15522
-0.0630488,1.24514
-0.0630496,1.24514
-0.0630506,1.24514
-0.0630515,1.24514
-0.0630529,1.24514
-0.0630536,1.34341
-0.0630544,1.34341
-0.0630553,1.34341
-0.0630567,1.34341
-0.0630575,1.34341
-0.0630582,1.44
-0.0630592,1.45694
-0.0630605,1.45694
-0.0630613,1.45694
-0.0630621,1.45694
-0.0630634,1.57882
-0.0630644,1.57882
-0.0630651,1.57882
-0.0630659,1.57882
-0.063067,1.57882
-0.0630678,1.57882
-0.0630686,1.67592
-0.0630697,1.67592
-0.0630707,1.67592
-0.0630715,1.67592
-0.0630728,1.67592
-0.0630738,1.73378
-0.0630745,1.73378
-0.0630757,1.73378
-0.0630764,1.73378
-0.0630772,1.73378
-0.0630782,1.75
-0.063079,1.75
-0.0630801,1.75
-0.0630809,1.75
-0.0630816,1.75
-0.0630826,1.74991
-0.0630833,1.74991
-0.0630841,1.74991
-0.0630849,1.74991
-0.063086,1.74991
-0.0630868,1.73686
-0.0630877,1.73686
-0.0630887,1.73686
-0.0630895,1.73686
-0.0630906,1.73686
-0.0630914,1.71208
-0.0630921,1.71208
-0.0630929,1.71208
-0.0630937,1.71208
-0.063095,1.71208
-0.0630958,1.68571
-0.0630966,1.68571
-0.0630973,1.68571
-0.0630981,1.68571
-0.0630989,1.68571
-0.0631004,1.6614
-0.0631012,1.6614
-0.0631016,1.6614
-0.0631027,1.6614
-0.0631035,1.6614
-0.0631041,1.63499
-0.0631048,1.63499
-0.0631056,1.63499
-0.0631064,1.63499
-0.0631071,1.63499
-0.0631079,1.61869
-0.0631087,1.61869
-0.0631094,1.61869
-0.0631102,1.61869
-0.063111,1.61869
-0.0631117,1.59474
-0.0631129,1.59474
-0.0631136,1.59474
-0.0631144,1.59474
-0.0631152,1.59474
-0.0631159,1.55878
-0.0631165,1.55878
-0.0631177,1.55878
-0.0631184,1.55878
-0.0631192,1.55878
-0.06312,1.49585
-0.0631207,1.49585
-0.0631215,1.49585
-0.0631223,1.49585
-0.063123,1.49585
-0.0631238,1.4235
-0.0631246,1.4235
-0.0631253,1.4235
-0.0631261,1.4235
-0.0631269,1.4235
-0.0631276,1.3444
-0.0631284,1.3444
-0.063129,1.3444
-0.0631298,1.3444
-0.0631305,1.3444
-0.0631313,1.27652
-0.0631321,1.27652
-0.0631326,1.27652
-0.0631332,1.27652
-0.063134,1.27652
-0.0631347,1.21166
-0.0631355,1.21166
-0.0631363,1.21166
-0.063137,1.21166
-0.0631378,1.21166
-0.063138,1.13
-0.0631388,1.14403
-0.0631393,1.14403
-0.0631401,1.14403
-0.0631409,1.14403
-0.0631416,1.14403
-0.0631422,1.09052
-0.063143,1.09052
-0.0631438,1.09052
-0.0631445,1.09052
-0.0631453,1.09052
-0.0631461,1.04413
-0.0631468,1.04413
-0.0631476,1.04413
-0.0631484,1.04413
-0.0631491,1.04413
-0.0631501,1.00929
-0.0631509,1.00929
-0.0631516,1.00929
-0.0631524,1.00929
-0.0631532,1.00929
-0.0631538,0.972688
-0.0631547,0.972688
-0.0631553,0.972688
-0.0631561,0.972688
-0.0631568,0.972688
-0.0631576,0.934984
-0.0631587,0.934984
-0.0631591,0.934984
-0.0631603,0.934984
-0.063161,0.934984
-0.063162,0.899891
-0.0631627,0.899891
-0.0631635,0.899891
-0.0631643,0.899891
-0.063165,0.899891
-0.0631662,0.872229
-0.0631669,0.872229
-0.0631677,0.872229
-0.0631685,0.872229
-0.0631692,0.872229
-0.0631698,0.844742
-0.0631706,0.844742
-0.0631717,0.844742
-0.0631725,0.844742
-0.0631735,0.844742
-0.0631743,0.811308
-0.063175,0.811308
-0.0631758,0.811308
-0.0631766,0.811308
-0.0631773,0.811308
-0.0631781,0.77759
-0.0631789,0.77759
-0.0631796,0.77759
-0.0631804,0.77759
-0.0631812,0.77759
-0.0631819,0.742034
-0.0631827,0.742034
-0.0631834,0.742034
-0.0631846,0.742034
-0.0631854,0.742034
-0.0631861,0.707465
-0.0631871,0.707465
-0.0631879,0.707465
-0.0631886,0.707465
-0.0631894,0.707465
-0.0631902,0.675838
-0.0631909,0.675838
-0.0631919,0.675838
-0.0631927,0.675838
-0.0631938,0.675838
-0.0631948,0.675838
-0.0631957,0.66
-0.0631965,0.66
-0.0631973,0.66
-0.063198,0.66
-0.0631994,0.66
-0.0632002,0.651855
-0.0632012,0.651855
-0.0632021,0.651855
-0.0632032,0.651855
-0.0632042,0.651855
-0.0632051,0.650004
-0.0632059,0.650004
-0.0632073,0.650004
-0.063208,0.650004
-0.063209,0.650004
-0.06321,0.648063
-0.0632111,0.648063
-0.0632119,0.648063
-0.063213,0.648063
-0.0632142,0.648063
-0.0632149,0.655837
-0.0632159,0.655837
-0.0632168,0.655837
-0.0632176,0.655837
-0.063219,0.655837
-0.0632197,0.674173
-0.0632207,0.674173
-0.0632217,0.674173
-0.0632228,0.674173
-0.0632237,0.674173
-0.0632247,0.702653
-0.0632255,0.702653
-0.0632268,0.702653
-0.0632275,0.702653
-0.0632285,0.702653
-0.0632295,0.74501
-0.0632302,0.74501
-0.063231,0.74501
-0.0632318,0.74501
-0.0632325,0.74501
-0.0632337,0.79069
-0.0632346,0.79069
-0.0632356,0.79069
-0.0632363,0.79069
-0.0632371,0.79069
-0.0632379,0.79069
-0.0632392,0.844278
-0.0632402,0.844278
-0.0632409,0.844278
-0.0632417,0.844278
-0.0632425,0.844278
-0.0632434,0.908209
-0.0632441,0.908209
-0.0632453,0.908209
-0.0632463,0.908209
-0.063247,0.908209
-0.063248,0.98001
-0.0632487,0.98001
-0.0632497,0.98001
-0.0632509,0.98001
-0.0632518,0.98001
-0.0632525,1.04827
-0.0632535,1.04827
-0.0632545,1.04827
-0.0632552,1.04827
-0.0632564,1.04827
-0.0632574,1.12761
-0.0632581,1.12761
-0.063259,1.12761
-0.06326,1.12761
-0.0632608,1.12761
-0.0632616,1.23115
-0.0632625,1.23115
-0.0632635,1.23115
-0.0632646,1.23115
-0.0632654,1.23115
-0.0632663,1.35685
-0.0632671,1.35685
-0.0632681,1.35685
-0.0632688,1.35685
-0.0632696,1.35685
-0.0632705,1.55
-0.0632715,1.51601
-0.0632723,1.51601
-0.0632734,1.51601
-0.0632743,1.51601
-0.0632751,1.51601
-0.0632761,1.69959
-0.0632772,1.69959
-0.0632781,1.69959
-0.0632789,1.69959
-0.0632799,1.69959
-0.0632812,1.87961
-0.063282,1.87961
-0.063283,1.87961
-0.0632843,1.87961
-0.0632852,1.87961
-0.0632862,2.0463
-0.0632875,2.0463
-0.0632885,2.0463
-0.0632892,2.0463
-0.0632904,2.0463
-0.0632915,2.20768
-0.0632927,2.20768
-0.0632937,2.20768
-0.063295,2.20768
-0.0632961,2.20768
-0.0632969,2.39394
-0.063298,2.39394
-0.0632995,2.39394
-0.0633003,2.39394
-0.0633018,2.39394
-0.0633028,2.67
-0.0633037,2.61024
-0.0633053,2.61024
-0.0633066,2.61024
-0.0633077,2.61024
-0.0633092,2.82347
-0.0633104,2.82347
-0.0633117,2.82347
-0.0633128,2.82347
-0.0633144,2.82347
-0.0633159,2.99715
-0.0633174,2.99715
-0.0633186,2.99715
-0.0633201,2.99715
-0.0633216,2.99715
-0.0633232,3.13
-0.0633243,3.12626
-0.0633258,3.12626
-0.0633274,3.12626
-0.063329,3.12626
-0.0633306,3.19
-0.0633321,3.18887
-0.0633338,3.18887
-0.0633355,3.18887
-0.0633371,3.18887
-0.0633392,3.18887
-0.0633409,3.17773
-0.0633426,3.17773
-0.0633447,3.17773
-0.0633464,3.17773
-0.063348,3.12
-0.0633499,3.11637
-0.0633514,3.11637
-0.0633533,3.11637
-0.063355,3.11637
-0.0633564,2.97
-0.0633579,3.00033
-0.0633594,3.00033
-0.0633609,3.00033
-0.0633625,3.00033
-0.063364,3.00033
-0.0633655,2.84046
-0.0633671,2.84046
-0.0633686,2.84046
-0.0633696,2.84046
-0.0633711,2.84046
-0.0633726,2.65793
-0.0633739,2.65793
-0.0633749,2.65793
-0.0633762,2.65793
-0.0633772,2.65793
-0.0633787,2.47097
-0.0633796,2.47097
-0.063381,2.47097
-0.0633819,2.47097
-0.0633833,2.47097
-0.0633841,2.29264
-0.0633852,2.29264
-0.0633863,2.29264
-0.0633873,2.29264
-0.0633883,2.29264
-0.0633896,2.12938
-0.0633903,2.12938
-0.0633913,2.12938
-0.0633921,2.12938
-0.0633932,2.12938
-0.0633941,1.96637
-0.0633951,1.96637
-0.0633959,1.96637
-0.063397,1.96637
-0.0633979,1.96637
-0.0633989,1.83226
-0.0633997,1.83226
-0.0634005,1.83226
-0.063402,1.83226
-0.0634027,1.83226
-0.0634035,1.69648
-0.0634045,1.69648
-0.0634058,1.69648
-0.0634066,1.69648
-0.0634075,1.69648
-0.0634085,1.57263
-0.0634095,1.57263
-0.0634106,1.57263
-0.0634115,1.57263
-0.0634125,1.57263
-0.0634133,1.45069
-0.0634148,1.45069
-0.0634156,1.45069
-0.0634163,1.45069
-0.0634172,1.45069
-0.0634186,1.45069
-0.0634194,1.33254
-0.0634204,1.33254
-0.0634213,1.33254
-0.063422,1.33254
-0.063423,1.33254
-0.0634243,1.21388
-0.0634253,1.21388
-0.0634261,1.21388
-0.0634274,1.21388
-0.0634284,1.21388
-0.0634293,1.10184
-0.06343,1.10184
-0.0634314,1.10184
-0.0634323,1.10184
-0.0634333,0.99
-0.0634341,0.998478
-0.0634356,0.998478
-0.0634364,0.998478
-0.0634371,0.998478
-0.0634387,0.998478
-0.0634394,0.900172
-0.0634404,0.900172
-0.0634415,0.900172
-0.0634427,0.900172
-0.0634434,0.900172
-0.0634446,0.807853
-0.0634457,0.807853
-0.0634465,0.807853
-0.0634475,0.807853
-0.0634488,0.807853
-0.0634498,0.726147
-0.0634505,0.726147
-0.0634515,0.726147
-0.0634525,0.726147
-0.0634533,0.726147
-0.0634539,0.650664
-0.0634546,0.650664
-0.0634552,0.650664
-0.0634558,0.650664
-0.0634566,0.650664
-0.0634572,0.650664
-0.063458,0.595847
-0.0634586,0.595847
-0.0634593,0.595847
-0.0634599,0.595847
-0.0634609,0.595847
-0.0634614,0.548886
-0.0634622,0.548886
-0.063463,0.548886
-0.0634637,0.548886
-0.0634645,0.548886
-0.0634653,0.524747
-0.063466,0.524747
-0.0634668,0.524747
-0.0634675,0.524747
-0.0634683,0.524747
-0.0634691,0.514063
-0.0634701,0.514063
-0.0634707,0.514063
-0.0634714,0.514063
-0.0634722,0.514063
-0.0634729,0.500958
-0.0634737,0.500958
-0.0634745,0.500958
-0.0634752,0.500958
-0.0634758,0.500958
-0.0634766,0.48489
-0.0634774,0.48489
-0.0634781,0.48489
-0.0634791,0.48489
-0.0634799,0.48489
-0.0634806,0.471917
-0.0634819,0.471917
-0.0634827,0.471917
-0.0634834,0.471917
-0.0634844,0.471917
-0.0634852,0.461168
-0.063486,0.461168
-0.0634867,0.461168
-0.0634879,0.461168
-0.0634886,0.461168
-0.0634896,0.461168
-0.0634905,0.45184
-0.0634913,0.45184
-0.0634921,0.45184
-0.0634932,0.45184
-0.063494,0.45184
-0.0634949,0.447874
-0.0634957,0.447874
-0.0634965,0.447874
-0.0634972,0.447874
-0.063498,0.447874
-0.0634991,0.432326
-0.0634999,0.432326
-0.0635009,0.432326
-0.0635016,0.432326
-0.0635024,0.432326
-0.0635032,0.421943
-0.0635039,0.421943
-0.0635047,0.421943
-0.0635054,0.421943
-0.0635062,0.421943
-0.063507,0.426593
-0.0635083,0.426593
-0.0635091,0.426593
-0.0635099,0.426593
-0.0635106,0.426593
-0.0635114,0.432838
-0.0635123,0.432838
-0.0635131,0.432838
-0.0635139,0.432838
-0.063515,0.432838
-0.0635158,0.430381
-0.0635165,0.430381
-0.0635173,0.430381
-0.0635181,0.430381
-0.0635189,0.430381
-0.0635197,0.42
-0.0635203,0.42
-0.063521,0.42
-0.0635218,0.42
-0.0635224,0.42
-0.0635231,0.41
-0.0635239,0.414679
-0.0635247,0.414679
-0.0635254,0.414679
-0.0635262,0.414679
-0.0635269,0.42
-0.0635277,0.42
-0.0635285,0.42
-0.0635292,0.42
-0.06353,0.42
-0.0635311,0.43
-0.0635319,0.430666
-0.0635327,0.430666
-0.0635336,0.430666
-0.0635343,0.430666
-0.0635351,0.45
-0.0635359,0.445527
-0.0635372,0.445527
-0.063538,0.445527
-0.0635387,0.445527
-0.0635395,0.445527
-0.0635404,0.456211
-0.0635412,0.456211
-0.063542,0.456211
-0.0635433,0.456211
-0.0635441,0.456211
-0.0635448,0.469628
-0.0635458,0.469628
-0.0635465,0.469628
-0.0635475,0.469628
-0.0635486,0.469628
-0.0635496,0.47
-0.0635505,0.47
-0.0635513,0.47
-0.0635521,0.47
-0.0635532,0.47
-0.0635544,0.47
-0.0635551,0.47
-0.0635559,0.47
-0.063557,0.47
-0.0635578,0.47
-0.0635588,0.468257
-0.0635601,0.468257
-0.0635608,0.468257
-0.0635618,0.468257
-0.0635626,0.468257
-0.0635635,0.453964
-0.0635645,0.453964
-0.0635652,0.453964
-0.0635664,0.453964
-0.0635675,0.453964
-0.0635683,0.427722
-0.0635693,0.427722
-0.0635702,0.427722
-0.0635709,0.427722
-0.0635719,0.427722
-0.0635728,0.407016
-0.0635742,0.407016
-0.063575,0.407016
-0.0635757,0.407016
-0.0635766,0.407016
-0.0635776,0.375335
-0.0635784,0.375335
-0.0635793,0.375335
-0.0635801,0.375335
-0.0635811,0.375335
-0.0635824,0.344519
-0.0635831,0.344519
-0.0635839,0.344519
-0.0635846,0.344519
-0.0635858,0.344519
-0.0635865,0.309989
-0.0635873,0.309989
-0.0635881,0.309989
-0.0635888,0.309989
-0.0635896,0.309989
-0.0635903,0.282307
-0.0635911,0.282307
-0.0635923,0.282307
-0.0635934,0.282307
-0.0635941,0.282307
-0.0635949,0.256188
-0.0635957,0.256188
-0.0635964,0.256188
-0.0635972,0.256188
-0.063598,0.256188
-0.0635989,0.227001
-0.0635996,0.227001
-0.0636006,0.227001
-0.0636014,0.227001
-0.0636025,0.227001
-0.0636033,0.210779
-0.0636042,0.210779
-0.0636052,0.210779
-0.0636059,0.210779
-0.0636067,0.210779
-0.0636075,0.195722
-0.0636086,0.195722
-0.0636097,0.195722
-0.0636107,0.195722
-0.0636116,0.195722
-0.0636124,0.180008
-0.0636138,0.180008
-0.0636145,0.180008
-0.0636154,0.180008
-0.0636164,0.180008
-0.0636172,0.166854
-0.0636181,0.166854
-0.0636195,0.166854
-0.0636202,0.166854
-0.063621,0.166854
-0.0636221,0.166854
-0.0636233,0.151314
-0.063624,0.151314
-0.063625,0.151314
-0.0636263,0.151314
-0.0636271,0.151314
-0.063628,0.135514
-0.0636291,0.135514
-0.0636303,0.135514
-0.063631,0.135514
-0.0636322,0.135514
-0.0636333,0.121727
-0.0636345,0.121727
-0.0636352,0.121727
-0.0636367,0.121727
-0.0636383,0.121727
-0.063639,0.11
-0.0636405,0.11
-0.0636413,0.11
-0.0636428,0.11
-0.0636443,0.11
-0.0636459,0.100278
-0.0636466,0.100278
-0.0636481,0.100278
-0.0636497,0.100278
-0.063651,0.100278
-0.0636525,0.1
-0.063654,0.1
-0.0636555,0.1
-0.063657,0.1
-0.0636583,0.1
-0.0636597,0.0909605
-0.0636612,0.0909605
-0.0636629,0.0909605
-0.0636644,0.0909605
-0.0636663,0.0909605
-0.0636678,0.09
-0.0636696,0.09
-0.0636715,0.09
-0.063673,0.09
-0.0636747,0.09
-0.0636766,0.0842749
-0.0636783,0.0842749
-0.0636798,0.0842749
-0.0636815,0.0842749
-0.063683,0.0842749
-0.0636845,0.08
-0.0636864,0.08
-0.0636882,0.08
-0.0636897,0.08
-0.063691,0.08
-0.0636925,0.08
-0.0636938,0.08
-0.0636956,0.08
-0.0636969,0.08
-0.0636984,0.08
-0.0636999,0.0765193
-0.063701,0.0765193
-0.0637026,0.0765193
-0.0637038,0.0765193
-0.0637054,0.0765193
-0.0637065,0.08
-0.0637076,0.08
-0.0637092,0.08
-0.0637105,0.08
-0.0637116,0.08
-0.063713,0.0738686
-0.0637143,0.0738686
-0.0637154,0.0738686
-0.0637162,0.0738686
-0.0637175,0.0738686
-0.0637184,0.07
-0.0637198,0.069147
-0.0637207,0.069147
-0.0637217,0.069147
-0.0637232,0.069147
-0.063724,0.069147
-0.0637255,0.0642029
-0.0637264,0.0642029
-0.0637275,0.0642029
-0.0637287,0.0642029
-0.0637294,0.0642029
-0.063731,0.0613303
-0.0637317,0.0613303
-0.0637329,0.0613303
-0.063734,0.0613303
-0.0637351,0.0613303
-0.0637363,0.0595854
-0.063737,0.0595854
-0.0637382,0.0595854
-0.0637389,0.0595854
-0.0637405,0.0595854
-0.0637412,0.0559399
-0.0637424,0.0559399
-0.0637435,0.0559399
-0.0637445,0.0559399
-0.0637454,0.0559399
-0.0637461,0.0515554
-0.0637471,0.0515554
-0.063748,0.0515554
-0.0637488,0.0515554
-0.0637502,0.0515554
-0.0637511,0.0425274
-0.0637518,0.0425274
-0.063753,0.0425274
-0.0637537,0.0425274
-0.0637551,0.0425274
-0.063756,0.0370822
-0.063757,0.0370822
-0.0637579,0.0370822
-0.0637591,0.0370822
-0.0637598,0.0370822
-0.063761,0.03
-0.0637621,0.03
-0.0637629,0.03
-0.0637638,0.03
-0.0637647,0.03
-0.0637655,0.0390645
-0.0637663,0.0390645
-0.0637676,0.0390645
-0.0637683,0.0390645
-0.0637691,0.0390645
-0.0637698,0.04
-0.0637708,0.04
-0.0637721,0.04
-0.0637729,0.04
-0.0637736,0.04
-0.0637744,0.0336524
-0.0637751,0.0336524
-0.0637759,0.0336524
-0.0637772,0.0336524
-0.063778,0.0336524
-0.0637787,0.0300004
-0.0637797,0.0300004
-0.0637805,0.0300004
-0.0637816,0.0300004
-0.0637824,0.0300004
-0.0637833,0.02
-0.0637844,0.02
-0.0637852,0.02
-0.0637859,0.02
-0.0637869,0.02
-0.0637882,0.0132738
-0.063789,0.0132738
-0.0637903,0.0132738
-0.0637912,0.0132738
-0.063792,0.0132738
-0.0637928,0.0127004
-0.0637935,0.0127004
-0.063795,0.0127004
-0.0637958,0.0127004
-0.0637965,0.0127004
-0.0637973,0.0154924
-0.0637981,0.0154924
-0.0637988,0.0154924
-0.0638,0.0154924
-0.0638007,0.0154924
-0.0638015,0.0134017
-0.0638022,0.0134017
-0.063803,0.0134017
-0.0638038,0.0134017
-0.0638045,0.0134017
-0.0638059,0.0179502
-0.0638066,0.0179502
-0.0638074,0.0179502
-0.0638081,0.0179502
-0.0638089,0.0179502
-0.0638097,0.0405871
-0.0638104,0.0405871
-0.0638112,0.0405871
-0.0638122,0.0405871
-0.0638129,0.0405871
-0.0638137,0.0406115
-0.0638144,0.0406115
-0.0638152,0.0406115
-0.0638163,0.0406115
-0.0638171,0.0406115
-0.0638175,0.0406115
-0.0638182,0.0364999
-0.063819,0.0364999
-0.0638197,0.0364999
-0.0638207,0.0364999
-0.0638214,0.0364999
-0.0638224,0.0223171
-0.0638229,0.0223171
-0.0638237,0.0223171
-0.0638244,0.0223171
-0.0638252,0.0223171
-0.063826,0.0158706
-0.0638267,0.0158706
-0.0638275,0.0158706
-0.0638282,0.0158706
-0.0638288,0.0158706
-0.0638298,0.0153107
-0.0638304,0.0153107
-0.0638315,0.0153107
-0.0638322,0.0153107
-0.063833,0.0153107
-0.0638338,0.0123947
-0.0638347,0.0123947
-0.0638354,0.0123947
-0.0638362,0.0123947
-0.063837,0.0123947
-0.0638377,0.0159839
-0.0638385,0.0159839
-0.0638396,0.0159839
-0.0638406,0.0159839
-0.0638413,0.0159839
-0.0638421,0.02
-0.063843,0.02
-0.0638438,0.02
-0.0638449,0.02
-0.0638459,0.02
-0.0638466,0.0372738
-0.0638474,0.0372738
-0.0638487,0.0372738
-0.0638495,0.0372738
-0.0638504,0.0372738
-0.0638516,0.0492405
-0.0638525,0.0492405
-0.0638535,0.0492405
-0.0638546,0.0492405
-0.0638555,0.0492405
-0.0638565,0.0422865
-0.0638578,0.0422865
-0.0638588,0.0422865
-0.0638599,0.0422865
-0.0638608,0.0422865
-0.0638618,0.0452276
-0.0638631,0.0452276
-0.0638641,0.0452276
-0.0638648,0.0452276
-0.0638658,0.0452276
-0.0638671,0.0300946
-0.063868,0.0300946
-0.0638688,0.0300946
-0.0638703,0.0300946
-0.0638711,0.0300946
-0.063872,0.0274395
-0.0638733,0.0274395
-0.0638741,0.0274395
-0.063875,0.0274395
-0.063876,0.0274395
-0.0638771,0.0295289
-0.063878,0.0295289
-0.063879,0.0295289
-0.0638802,0.0295289
-0.0638811,0.0295289
-0.063882,0.0170527
-0.0638832,0.0170527
-0.0638839,0.0170527
-0.0638849,0.0170527
-0.0638858,0.0170527
-0.063887,0.0131855
-0.0638879,0.0131855
-0.0638886,0.0131855
-0.0638896,0.0131855
-0.0638904,0.0131855
-0.0638915,0.0168551
-0.0638924,0.0168551
-0.0638932,0.0168551
-0.0638939,0.0168551
-0.0638947,0.0168551
-0.063896,0.02
-0.0638968,0.02
-0.0638977,0.02
-0.0638985,0.02
-0.0638998,0.02
-0.0639005,0.0302803
-0.0639013,0.0302803
-0.0639021,0.0302803
-0.0639028,0.0302803
-0.0639041,0.0302803
-0.0639051,0.034252
