Position in z [a.u.],Voltage [V]
0.0415575,0.228216
0.0415667,0.233402
0.0415752,0.237285
0.0415841,0.233402
0.0415932,0.228216
0.0416029,0.234193
0.0416117,0.233402
0.041618,0.231461
0.0416256,0.230157
0.0416335,0.234193
0.0416421,0.233402
0.04165,0.235857
0.0416582,0.228216
0.0416665,0.233402
0.0416761,0.233402
0.0416852,0.233402
0.0416946,0.229366
0.0417036,0.234193
0.0417104,0.237798
0.0417176,0.232252
0.0417245,0.233402
0.0417318,0.233402
0.0417406,0.237439
0.0417502,0.232612
0.0417601,0.233402
0.0417702,0.233402
0.0417812,0.233402
0.0417924,0.238589
0.0418046,0.234553
0.0418153,0.235497
0.0418251,0.237285
0.041835,0.233402
0.0418441,0.228216
0.0418528,0.229366
0.0418622,0.232099
0.0418715,0.232252
0.0418822,0.233402
0.0418925,0.238589
0.0419032,0.233402
0.0419135,0.234553
0.0419244,0.233402
0.0419347,0.234553
0.0419466,0.235344
0.0419578,0.238589
0.0419684,0.232612
0.0419784,0.229007
0.0419891,0.227065
0.0419989,0.231461
0.0420081,0.237285
0.0420174,0.233402
0.0420269,0.237439
0.0420358,0.233402
0.0420452,0.233402
0.0420543,0.235344
0.0420635,0.233402
0.0420733,0.232252
0.0420827,0.235344
0.0420932,0.235344
0.0421037,0.238589
0.042114,0.228216
0.0421247,0.234553
0.0421339,0.233402
0.0421428,0.238589
0.0421529,0.232252
0.0421624,0.227425
0.0421731,0.228216
0.0421831,0.232612
0.0421934,0.232252
0.0422033,0.229007
0.0422132,0.229366
0.0422227,0.233402
0.0422325,0.233402
0.0422426,0.233402
0.0422535,0.228216
0.0422651,0.233402
0.0422769,0.233402
0.0422886,0.233402
0.0422991,0.232612
0.0423093,0.229007
0.0423191,0.228216
0.0423286,0.223029
0.0423383,0.23067
0.0423481,0.228216
0.0423573,0.233402
0.0423674,0.233402
0.0423774,0.233402
0.0423867,0.238589
0.0423962,0.229366
0.0424057,0.230948
0.0424144,0.232612
0.0424237,0.230948
0.0424344,0.232612
0.0424441,0.228216
0.0424542,0.218993
