Position in z [m],Voltage [V]
0.0192675,0.132079
0.0192683,0.143603
0.0192683,0.136982
0.0192692,0.120022
0.0192709,0.125141
0.0192709,0.150885
0.0192717,0.124111
0.0192725,0.119662
0.0192725,0.133184
0.0192738,0.141691
0.0192742,0.128486
0.0192751,0.149486
0.0192759,0.13759
0.0192759,0.138201
0.0192767,0.140616
0.0192784,0.140593
0.0192784,0.132361
0.0192793,0.129003
0.0192793,0.147735
0.0192801,0.14371
0.0192814,0.125426
0.0192818,0.212656
0.0192826,0.14682
0.0192826,0.171628
0.0192835,0.14877
0.0192847,0.128212
0.019286,0.146735
0.019286,0.121724
0.0192868,0.146735
0.0192877,0.148302
0.0192881,0.145477
0.0192889,0.158237
0.0192898,0.148944
0.0192902,0.123766
0.019291,0.121225
0.0192914,0.155794
0.0192923,0.148875
0.0192923,0.128507
0.0192935,0.143287
0.0192944,0.212656
0.0192952,0.142265
0.0192965,0.120242
0.0192965,0.148709
0.0192973,0.11648
0.0192982,0.150557
0.0192986,0.127463
0.0192998,0.127284
0.0192998,0.137929
0.0193007,0.13474
0.0193015,0.122116
0.0193015,0.121902
0.0193032,0.148541
0.019304,0.142418
0.019304,0.154628
0.0193049,0.140391
0.0193049,0.119345
0.0193057,0.127367
0.0193074,0.140212
0.0193074,0.127053
0.0193082,0.123987
0.0193091,0.143369
0.0193091,0.166231
0.0193108,0.12451
0.0193116,0.117165
0.0193116,0.153225
0.0193124,0.136197
0.0193133,0.148321
0.0193145,0.127737
0.019315,0.154537
0.0193158,0.127963
0.0193166,0.139141
0.0193175,0.134206
0.0193179,0.140469
0.0193187,0.152353
0.0193192,0.143376
0.01932,0.154209
0.0193208,0.129978
0.0193213,0.143671
0.0193221,0.154376
0.0193229,0.13104
0.0193234,0.0726141
0.0193242,0.139015
0.0193255,0.130075
0.0193255,0.143886
0.0193263,0.137377
0.0193271,0.143259
0.0193276,0.140024
0.0193284,0.132464
0.0193288,0.135902
0.0193297,0.139443
0.0193297,0.153008
0.0193305,0.142496
0.0193309,0.132942
0.0193322,0.136159
0.0193322,0.133009
0.019333,0.131965
0.0193339,0.14406
0.0193347,0.123947
0.0193351,0.150975
0.0193364,0.153243
0.0193372,0.12435
0.0193372,0.134684
0.0193381,0.136063
0.0193393,0.12461
0.0193397,0.143104
0.0193406,0.165786
0.0193414,0.141858
0.0193423,0.144865
0.0193427,0.151231
0.0193439,0.144879
0.0193439,0.139101
0.0193448,0.125995
0.0193456,0.139389
0.0193456,0.157443
0.0193465,0.152279
0.0193473,0.143109
0.0193481,0.142785
0.0193481,0.142254
0.019349,0.143369
0.0193498,0.140803
0.0193498,0.13811
0.0193515,0.148655
0.0193523,0.129026
0.0193532,0.117831
0.0193532,0.123249
0.019354,0.144477
0.0193557,0.135108
0.0193565,0.145029
0.0193565,0.141399
0.0193574,0.138748
0.0193582,0.124279
0.0193595,0.15158
0.0193607,0.134074
0.0193616,0.130809
0.0193616,0.149787
0.0193624,0.138563
0.0193637,0.134074
0.0193637,0.145607
0.0193649,0.148983
0.0193658,0.136831
0.0193658,0.142603
0.0193666,0.134627
0.0193666,0.148156
0.0193679,0.131513
0.0193683,0.149068
0.0193691,0.151562
0.01937,0.138207
0.01937,0.125903
0.0193712,0.137588
0.0193725,0.157129
0.0193725,0.134979
0.0193733,0.135827
0.0193742,0.131909
0.0193746,0.150564
0.0193754,0.129668
0.0193767,0.135924
0.0193775,0.147195
0.0193775,0.137602
0.0193788,0.162385
0.0193796,0.144922
0.0193805,0.135874
0.0193805,0.155715
0.0193817,0.124542
0.0193826,0.145182
0.019383,0.145
0.0193843,0.138738
0.0193851,0.137352
0.0193855,0.152826
0.0193868,0.135143
0.0193868,0.138201
0.0193876,0.142535
0.0193884,0.150536
0.0193901,0.12289
0.0193901,0.139471
0.019391,0.129625
0.0193918,0.139845
0.0193926,0.149784
0.0193931,0.138389
0.0193943,0.140298
0.0193952,0.133861
0.019396,0.139949
0.019396,0.147875
0.0193973,0.148898
0.0193981,0.168311
0.0193994,0.140722
0.0193994,0.144672
0.0194002,0.147255
0.019401,0.159481
0.0194015,0.155697
0.0194027,0.138503
0.0194036,0.144099
0.0194044,0.138288
0.0194044,0.142407
0.0194052,0.141202
0.0194065,0.143215
0.0194069,0.132076
0.0194078,0.134485
0.0194086,0.140258
0.0194094,0.138403
0.0194103,0.140138
0.0194136,0.143172
0.0194145,0.136112
0.0194153,0.164974
0.0194161,0.152204
0.0194178,0.141954
0.0194191,0.139664
0.0194195,0.144153
0.0194203,0.142478
0.0194203,0.14359
0.0194203,0.154501
0.0194208,0.147486
0.0194212,0.121649
0.019422,0.138557
0.0194237,0.144045
0.0194245,0.168273
0.0194254,0.156748
0.0194262,0.159253
0.0194275,0.159193
0.0194283,0.169234
0.0194296,0.144352
0.0194304,0.174375
0.0194321,0.162562
0.0194329,0.171953
0.0194342,0.165901
0.019435,0.176747
0.0194359,0.185026
0.0194367,0.180299
