Position in z [a.u.],Voltage [V]
0.0293491,0.107771
0.0293585,0.10698
0.0293695,0.108921
0.0293789,0.105676
0.0293895,0.105676
0.0293993,0.114108
0.0294106,0.108921
0.0294192,0.110072
0.029427,0.110503
0.0294379,0.110225
0.0294465,0.114108
0.0294562,0.104525
0.0294687,0.115412
0.0294757,0.114108
0.0294847,0.108921
0.0294949,0.104885
0.0295039,0.108921
0.0295145,0.114108
0.0295242,0.116409
0.0295328,0.108921
0.029543,0.114108
0.0295515,0.108921
0.0295609,0.104525
0.0295725,0.108921
0.0295815,0.110863
0.0295935,0.108921
0.0296013,0.114899
0.0296113,0.114108
0.029621,0.112166
0.0296306,0.111376
0.0296406,0.112957
0.02965,0.114108
0.02966,0.109712
0.02967,0.108921
0.0296789,0.108921
0.029689,0.103734
0.0296967,0.112526
0.0297076,0.103734
0.0297189,0.108921
0.0297272,0.108921
0.0297386,0.103734
0.0297472,0.110072
0.0297566,0.103734
0.0297649,0.112957
0.029774,0.103734
0.0297838,0.108921
0.0297937,0.112957
0.029807,0.110072
0.0298148,0.110072
0.0298241,0.107771
0.0298348,0.106467
0.0298451,0.10813
0.0298548,0.103734
0.0298638,0.110072
0.0298754,0.108921
0.029884,0.107771
0.029892,0.103734
0.0299019,0.108921
0.0299088,0.110072
0.0299187,0.114108
0.0299276,0.112166
0.0299373,0.106189
0.0299496,0.108921
0.0299598,0.10813
0.0299704,0.112526
0.0299777,0.108921
0.0299847,0.10734
0.0299949,0.108921
0.0300051,0.110072
0.0300137,0.10813
0.0300253,0.114108
0.0300315,0.106189
0.03004,0.102584
0.0300507,0.108921
0.0300592,0.108921
0.0300688,0.108921
0.0300795,0.110072
0.0300878,0.0985477
0.0301001,0.111653
0.0301069,0.108921
0.0301182,0.104885
0.0301274,0.103734
0.0301368,0.106467
0.0301453,0.114108
0.0301547,0.108921
0.0301626,0.108921
0.0301716,0.10813
0.0301802,0.104525
0.0301887,0.102584
0.0301966,0.110503
0.0302067,0.104885
0.0302164,0.108921
0.030228,0.103734
0.0302392,0.107617
0.0302478,0.106467
0.0302548,0.108921
0.0302645,0.104525
0.0302779,0.106827
0.0302866,0.108921
0.030296,0.109712
0.0303095,0.103734
0.0303166,0.102584
0.0303292,0.10698
0.0303366,0.104885
0.0303487,0.112957
0.0303573,0.112804
0.030367,0.108921
0.0303774,0.108921
0.0303844,0.111376
0.0303949,0.103734
0.0304053,0.0996983
0.0304143,0.104525
0.0304229,0.103734
0.0304327,0.105676
0.0304413,0.114108
0.0304499,0.108921
0.0304607,0.107617
0.03047,0.105829
0.0304809,0.115259
0.0304883,0.108921
0.0304973,0.108921
0.0305083,0.104885
0.0305194,0.103734
0.0305284,0.108921
0.0305392,0.102431
0.0305497,0.105038
0.030561,0.108921
0.0305707,0.112804
0.0305792,0.108921
0.0305909,0.106189
0.0305987,0.107771
0.0306095,0.108921
0.0306204,0.110072
0.0306316,0.112957
0.0306383,0.107771
0.0306498,0.109712
0.0306596,0.104885
0.0306689,0.108921
0.0306796,0.109712
0.0306897,0.108921
0.0306993,0.105829
0.0307114,0.108921
0.0307195,0.113317
0.0307307,0.108921
0.03074,0.114108
0.0307493,0.10698
0.0307577,0.112804
0.0307662,0.108921
0.0307782,0.106189
0.0307867,0.102944
0.0307957,0.110503
0.0308067,0.104525
0.0308148,0.108921
0.0308244,0.108921
0.0308338,0.110225
0.0308435,0.108921
0.0308536,0.108921
0.0308644,0.108921
0.0308721,0.108921
0.0308823,0.113317
0.030894,0.106827
0.0309029,0.10698
0.0309131,0.103734
0.0309252,0.104885
0.0309337,0.106189
0.0309433,0.109712
0.0309517,0.104525
0.030961,0.10128
0.0309699,0.0966063
0.030983,0.108921
0.0309908,0.10698
0.0310033,0.108921
0.0310118,0.102584
0.0310207,0.0985477
0.0310311,0.103734
0.0310401,0.108921
0.0310505,0.108921
0.0310625,0.102944
0.0310702,0.10813
0.0310811,0.108921
0.0310889,0.108921
0.0310994,0.103734
0.0311115,0.110503
0.0311172,0.106467
0.0311296,0.105676
0.0311359,0.105829
0.0311443,0.104885
0.0311556,0.110503
0.0311649,0.103734
0.0311735,0.10698
0.0311853,0.110072
0.0311963,0.107771
0.031207,0.104525
0.0312228,0.108921
0.0312311,0.104525
0.031242,0.114108
0.0312499,0.10734
0.0312593,0.10813
0.0312706,0.104525
0.0312806,0.114108
0.0312892,0.114108
0.031299,0.110225
0.0313096,0.101002
0.031321,0.101793
0.0313323,0.0985477
0.0313437,0.108921
0.0313527,0.104885
0.0313621,0.0985477
0.0313749,0.108921
0.0313835,0.104885
0.0313908,0.104885
0.0314028,0.103734
0.0314101,0.103734
0.0314244,0.101002
0.0314327,0.103734
0.0314424,0.103734
0.031452,0.108921
0.0314608,0.112957
0.0314693,0.107771
0.0314797,0.107771
0.0314901,0.114108
0.0314986,0.110072
0.0315093,0.106189
0.0315186,0.103734
0.0315293,0.10813
0.0315389,0.110863
0.0315476,0.110863
0.0315584,0.108921
0.0315664,0.110863
0.0315752,0.113317
0.0315848,0.108921
0.0315949,0.108921
0.0316039,0.108921
0.0316129,0.10813
0.0316238,0.108921
0.0316331,0.107771
0.0316412,0.110072
0.0316528,0.111376
0.0316609,0.10813
0.0316733,0.10813
0.0316814,0.103734
0.0316907,0.109712
0.0317034,0.10813
0.031713,0.107771
0.031723,0.103734
0.0317334,0.0993385
0.0317434,0.103734
0.0317551,0.0993385
0.0317679,0.108921
0.0317784,0.109712
0.031789,0.108921
0.0318002,0.106189
0.0318106,0.106036
0.0318203,0.103734
0.0318304,0.0972439
0.0318408,0.105829
0.0318501,0.111653
0.0318602,0.108921
0.0318719,0.106189
0.0318797,0.104885
0.0318902,0.0985477
0.0318979,0.10698
0.0319065,0.102584
0.031917,0.104885
0.0319251,0.10734
0.0319351,0.108921
0.0319455,0.112166
0.0319541,0.107771
0.0319648,0.108921
0.0319733,0.108921
0.0319834,0.104885
0.0319911,0.108921
0.0319997,0.107771
0.0320116,0.108921
0.0320202,0.108921
0.032031,0.10813
0.0320396,0.103734
0.0320501,0.103734
0.0320593,0.109712
0.0320682,0.10813
0.0320759,0.111376
0.0320866,0.111653
0.0320943,0.110863
0.0321032,0.108921
0.0321157,0.112804
0.0321238,0.114108
0.0321326,0.113317
0.0321454,0.108921
0.0321541,0.103734
0.0321666,0.103734
0.0321779,0.108921
0.0321904,0.10128
0.0321983,0.101793
0.0322085,0.108921
0.0322191,0.108921
0.03223,0.108921
0.0322379,0.111653
0.0322503,0.108921
0.0322582,0.10813
0.0322699,0.103734
0.0322813,0.110225
0.0322911,0.112957
0.0322997,0.110072
0.0323093,0.10813
0.0323207,0.113317
0.0323289,0.108921
0.0323399,0.110863
0.0323504,0.103734
0.032359,0.104885
0.032368,0.105676
0.0323777,0.110072
0.0323858,0.108921
0.0323973,0.103734
0.0324066,0.106827
0.0324147,0.106189
0.0324259,0.102431
0.0324345,0.104525
0.0324437,0.109712
0.0324547,0.110863
0.0324639,0.108921
0.032474,0.103734
0.0324841,0.109434
0.0324982,0.110072
0.0325048,0.116562
0.0325158,0.103734
0.0325247,0.104885
