Position in z [m],Voltage [V]
0.0198445,0.01
0.0198453,0.01
0.0198453,0.01
0.0198462,0.01
0.0198474,0.01
0.0198474,0.01
0.0198482,0.01
0.0198495,0.01
0.0198498,0.01
0.0198507,0.01
0.0198515,0.01
0.0198524,0.01
0.0198527,0.01
0.019854,0.01
0.0198548,0.01
0.019856,0.01
0.019856,0.01
0.0198569,0.01
0.0198577,0.01
0.0198585,0.01
0.0198601,0.01
0.0198601,0.01
0.019861,0.01
0.0198618,0.01
0.019863,0.01
0.019863,0.01
0.0198643,0.01
0.0198651,0.01
0.0198659,0.01
0.0198671,0.01
0.0198671,0.01
0.019868,0.01
0.0198696,0.01
0.0198696,0.01
0.0198704,0.01
0.0198713,0.01
0.0198721,0.01
0.0198733,0.01
0.0198733,0.01
0.0198745,0.02
0.0198754,0.0118003
0.0198762,0.0118003
0.0198766,0.0118003
0.0198774,0.0118003
0.0198783,0.0118003
0.0198791,0.01
0.0198807,0.01
0.0198807,0.01
0.0198816,0.01
0.0198824,0.01
0.0198836,0.01
0.0198836,0.01
0.0198844,0.01
0.0198857,0.01
0.0198869,0.0105102
0.0198869,0.0105102
0.0198877,0.0105102
0.0198886,0.0105102
0.0198886,0.0105102
0.0198902,0.01
0.019891,0.01
0.0198918,0.01
0.0198927,0.01
0.0198931,0.01
0.0198939,0.01
0.0198947,0.01
0.019896,0.01
0.0198968,0.01
0.0198972,0.01
0.019898,0.01
0.0198989,0.01
0.0198997,0.01
0.0199005,0.01
0.0199021,0.01
0.0199021,0.01
0.019903,0.01
0.0199038,0.01
0.0199042,0.01
0.019905,0.01
0.0199063,0.01
0.0199063,0.01
0.0199075,0.01
0.0199083,0.01
0.0199083,0.01
0.0199091,0.01
0.0199107,0.01
0.0199107,0.01
0.0199116,0.01
0.0199124,0.0128065
0.0199136,0.0128065
0.0199136,0.0128065
0.0199145,0.0128065
0.0199157,0.0128065
0.0199169,0.01
0.0199169,0.01
0.0199178,0.01
0.019919,0.01
0.0199202,0.01
0.0199202,0.01
0.0199214,0.01
0.0199223,0.01
0.0199231,0.01
0.0199231,0.01
0.0199243,0.01
0.0199255,0.01
0.0199255,0.01
0.0199264,0.01
0.0199272,0.01
0.0199284,0.01
0.0199284,0.01
0.0199297,0.01
0.0199305,0.01
0.0199317,0.01
0.0199325,0.0121271
0.0199325,0.0121271
0.0199338,0.0121271
0.019935,0.0121271
0.0199358,0.0121271
0.0199367,0.01
0.0199379,0.01
0.0199379,0.01
0.0199391,0.01
0.0199399,0.01
0.0199412,0.01
0.019942,0.01
0.019942,0.01
0.0199428,0.01
0.0199437,0.01
0.0199453,0.01
0.0199461,0.01
0.0199461,0.01
0.0199473,0.01
0.0199482,0.01
0.0199486,0.01
0.0199498,0.01
0.0199506,0.01
0.0199514,0.01
0.0199514,0.01
0.0199527,0.01
0.0199535,0.01
0.0199539,0.01
0.0199547,0.01
0.0199556,0.0119322
0.0199559,0.0119322
0.0199568,0.0119322
0.019958,0.0119322
0.0199584,0.0119322
0.0199592,0.01
0.0199601,0.01
0.0199601,0.01
0.0199617,0.01
0.0199625,0.01
0.0199625,0.01
0.0199637,0.01
0.0199646,0.01
0.0199646,0.01
0.0199658,0.01
0.019967,0.01
0.0199678,0.01
