Position in z [a.u.],Voltage [V]
0.0692694,0.855809
0.0692796,0.845436
0.0692906,0.839098
0.0693012,0.841553
0.0693122,0.823107
0.0693212,0.825839
0.0693306,0.838667
0.0693402,0.784346
0.0693487,0.809129
0.0693576,0.811223
0.0693666,0.823538
0.0693758,0.846226
0.0693853,0.844645
0.0693941,0.823385
0.069403,0.80121
0.0694118,0.809129
0.0694219,0.81792
0.0694333,0.82548
0.0694452,0.845436
0.0694566,0.824689
0.0694663,0.808338
0.0694752,0.823898
0.0694838,0.814315
0.0694919,0.807825
0.0694994,0.798755
0.069508,0.809129
0.0695166,0.809129
0.0695262,0.808338
0.0695373,0.79551
0.0695495,0.797451
0.0695629,0.816257
0.0695764,0.828294
0.0695889,0.820293
0.0695999,0.813012
0.069611,0.819502
0.0696191,0.809129
0.0696267,0.77995
0.0696351,0.790476
0.0696433,0.788382
0.069652,0.715768
0.0696617,0.60281
0.0696697,0.515787
0.0696778,0.448513
0.069686,0.389004
0.0696947,0.34751
0.0697042,0.348301
0.0697146,0.429194
0.0697248,0.523859
0.0697349,0.591286
0.0697452,0.65741
0.0697561,0.728083
0.0697664,0.75984
0.0697759,0.732632
0.0697846,0.620465
0.0697935,0.529046
0.0698033,0.453339
0.0698126,0.450094
0.0698215,0.494042
0.0698298,0.530349
0.069839,0.60166
0.069849,0.655468
0.0698593,0.682193
0.0698669,0.730537
0.0698731,0.825839
0.0698799,0.800059
0.0698869,0.814315
0.0698942,0.8623
0.0699023,0.844285
0.0699098,0.84255
0.0699178,0.837948
0.0699261,0.845436
0.069933,0.867333
0.0699398,0.946438
0.0699475,0.908467
0.0699553,0.833121
0.0699634,0.692288
0.069971,0.577668
0.069978,0.472783
0.0699857,0.416879
0.0699931,0.414938
0.070001,0.446058
0.0700091,0.482365
0.0700183,0.527104
0.070028,0.603241
0.0700383,0.683343
0.0700483,0.720164
0.0700592,0.743283
0.0700699,0.748829
0.0700811,0.739247
0.0700921,0.615278
0.0701021,0.517368
0.0701111,0.451245
0.0701204,0.47005
0.0701295,0.504416
0.0701387,0.542151
0.0701473,0.60166
0.0701563,0.699417
0.070165,0.736515
0.0701736,0.767635
0.070183,0.787591
0.0701925,0.79551
0.0702026,0.824689
0.0702129,0.866183
0.0702228,0.873186
0.0702322,0.837517
0.0702413,0.778008
0.0702516,0.688252
0.0702621,0.575726
0.0702724,0.486761
0.0702837,0.420915
0.0702968,0.436835
0.0703112,0.534232
0.0703257,0.637383
0.0703402,0.727292
0.0703548,0.748039
0.0703682,0.746888
0.070379,0.660295
0.0703895,0.538268
0.0703996,0.459164
0.0704088,0.39304
0.0704184,0.371862
0.0704293,0.428916
0.0704403,0.482365
0.0704512,0.538628
0.0704618,0.608941
0.0704727,0.707336
0.0704828,0.796814
0.0704939,0.822388
0.0705063,0.833912
0.0705177,0.833912
0.0705281,0.824689
0.0705374,0.82627
0.0705469,0.778008
0.0705557,0.687102
0.0705652,0.570539
0.0705747,0.477178
0.0705832,0.493529
0.070592,0.544606
0.0706009,0.60281
0.0706099,0.64834
0.0706193,0.675855
0.0706276,0.696962
0.0706355,0.711372
0.0706442,0.723687
0.0706524,0.760867
0.0706608,0.738456
0.0706696,0.63278
0.0706784,0.521558
0.0706875,0.446849
0.0706976,0.390308
0.0707084,0.394191
0.0707182,0.451245
0.0707278,0.491588
0.0707366,0.554979
0.0707449,0.584158
0.0707526,0.61722
0.07076,0.660295
0.0707684,0.684647
0.0707764,0.736515
0.0707835,0.762448
0.070791,0.760867
0.0707992,0.760147
0.0708078,0.767635
0.0708163,0.765693
0.0708252,0.778521
0.0708333,0.779312
0.0708416,0.730024
0.0708495,0.630839
0.0708575,0.534232
0.070864,0.456432
0.0708694,0.396492
