Position in z [a.u.],Voltage [V]
0.0356953,0.108921
0.0356828,0.108921
0.0356751,0.104885
0.035665,0.106467
0.0356551,0.103734
0.0356466,0.106827
0.0356358,0.108921
0.0356257,0.103734
0.0356157,0.0993385
0.0356073,0.102431
0.0355965,0.108921
0.0355888,0.110072
0.0355779,0.10698
0.0355686,0.103734
0.0355593,0.104525
0.0355508,0.100642
0.03554,0.104885
0.0355307,0.0985477
0.0355215,0.102153
0.0355076,0.104885
0.0354991,0.105676
0.035489,0.0998516
0.0354782,0.0985477
0.0354696,0.100489
0.0354602,0.0996983
0.0354484,0.103734
0.0354406,0.0993385
0.0354297,0.0998516
0.0354173,0.106189
0.0354095,0.108921
0.0353979,0.113317
0.0353893,0.107771
0.03538,0.103734
0.0353707,0.104525
0.0353599,0.104885
0.0353506,0.108921
0.0353414,0.111376
0.0353321,0.101002
0.0353235,0.108921
0.035315,0.108921
0.0353057,0.106467
0.0352933,0.103734
0.0352848,0.103734
0.0352739,0.108921
0.0352653,0.108921
0.035256,0.103221
0.0352443,0.104525
0.035235,0.10813
0.0352203,0.103734
0.0352141,0.103734
0.0352025,0.100489
0.0351885,0.106467
0.0351831,0.102431
0.035173,0.103734
0.0351645,0.10734
0.0351553,0.105038
0.0351452,0.0973971
0.0351352,0.100489
0.0351199,0.104525
0.0351137,0.103734
0.0351061,0.106189
0.0350961,0.104885
0.0350861,0.101793
0.0350745,0.108921
0.0350668,0.10698
0.0350575,0.10698
0.0350451,0.107617
0.0350366,0.107617
0.0350274,0.111376
0.0350173,0.112166
0.0350096,0.108921
0.0349988,0.100489
0.0349865,0.105038
0.0349756,0.113317
0.0349632,0.106827
0.0349571,0.103734
0.0349478,0.0998516
0.0349362,0.102584
0.0349269,0.103734
0.0349175,0.100489
0.034906,0.102584
0.0348982,0.105676
0.0348874,0.109712
0.0348781,0.104885
0.0348666,0.105038
0.0348574,0.108921
0.0348466,0.105676
0.0348381,0.10164
0.0348288,0.105676
0.0348173,0.105316
0.0348072,0.107771
0.0347987,0.112957
0.0347894,0.105038
0.0347786,0.10128
0.0347686,0.112166
0.0347579,0.10698
0.0347486,0.101793
0.0347385,0.10698
0.0347293,0.108921
0.03472,0.107771
0.0347092,0.102431
0.0346976,0.112013
0.0346867,0.110225
0.0346774,0.104885
0.0346681,0.108921
0.0346558,0.108921
0.0346457,0.107771
0.0346364,0.110863
0.0346263,0.113317
0.0346178,0.104885
0.0346102,0.10698
0.0345986,0.103734
0.0345871,0.105038
0.0345802,0.103734
0.0345702,0.103734
0.0345618,0.103734
0.0345518,0.103734
0.034541,0.104885
0.0345309,0.103734
0.0345224,0.103734
0.0345132,0.104525
0.0345024,0.10813
0.0344947,0.114108
0.0344848,0.109712
0.0344771,0.107617
0.0344703,0.108921
0.0344581,0.10128
0.0344513,0.106467
0.0344413,0.103734
0.0344329,0.103734
0.0344236,0.10734
0.0344144,0.0977569
0.0344043,0.105676
0.0343951,0.101002
0.034385,0.0998516
0.0343719,0.102431
0.0343665,0.103734
0.0343565,0.0985477
0.0343442,0.107771
0.0343342,0.103734
0.0343249,0.101002
0.0343164,0.102584
0.0343071,0.105163
0.0342955,0.107771
0.0342885,0.108921
0.0342793,0.10734
0.0342685,0.101002
0.0342593,0.105316
0.03425,0.10164
0.034237,0.103734
0.0342293,0.101002
0.0342192,0.106467
0.03421,0.103734
0.0341992,0.0996983
0.0341891,0.102944
0.0341791,0.100129
0.0341683,0.10698
0.0341605,0.106467
0.0341497,0.103734
0.0341389,0.108921
0.0341303,0.109434
0.0341187,0.110225
0.0341094,0.106189
0.0340986,0.104885
0.0340893,0.108921
0.0340761,0.105676
0.0340692,0.106467
0.0340576,0.10698
0.0340499,0.107771
0.0340399,0.103734
0.03403,0.103734
0.0340215,0.107771
0.034013,0.103734
0.0340014,0.10698
0.0339937,0.111376
0.0339853,0.109712
0.0339768,0.102944
0.033966,0.108921
0.0339575,0.102584
0.0339483,0.104525
0.0339375,0.104885
0.033929,0.0996983
0.0339159,0.106467
0.0339066,0.104885
0.0338981,0.10813
0.0338881,0.10698
0.0338764,0.0985477
0.0338672,0.102584
0.0338556,0.103734
0.0338471,0.103734
0.0338339,0.108921
0.0338269,0.112166
0.0338161,0.114108
0.0338061,0.0985477
0.0337976,0.0941518
0.0337859,0.102944
0.0337743,0.105038
0.0337626,0.103734
0.0337564,0.103734
0.0337463,0.103734
0.0337362,0.0996983
0.0337254,0.10128
0.0337146,0.114108
0.0337038,0.103734
0.0336953,0.100129
0.0336853,0.103457
0.0336775,0.103734
0.0336683,0.103734
0.0336582,0.0998516
0.0336489,0.108921
0.0336381,0.10813
0.033628,0.0996983
0.0336157,0.103734
0.0336087,0.103734
0.0335979,0.102944
0.0335887,0.103734
0.0335779,0.104525
0.0335678,0.103734
0.0335585,0.104885
0.0335493,0.103734
0.0335384,0.103734
0.0335314,0.107771
0.0335205,0.102944
0.033512,0.0985477
0.0335027,0.10698
0.0334919,0.108921
0.0334826,0.102944
0.0334741,0.0993385
0.0334649,0.0985477
0.0334541,0.103734
0.0334456,0.0977569
0.0334371,0.0973971
0.0334263,0.0985477
0.033417,0.102944
0.0334085,0.101793
0.0333984,0.104885
0.0333891,0.101793
0.0333775,0.104525
0.033369,0.10698
0.033359,0.107771
0.0333489,0.10813
0.033334,0.102944
0.033319,0.129668
0.033305,0.503112
0.0332979,0.414938
0.0332886,0.374235
0.0332793,0.28642
0.0332668,0.20941
0.0332582,0.173616
0.0332451,0.145228
0.0332381,0.128517
0.0332288,0.125272
0.0332165,0.117713
0.0332087,0.114899
0.0332002,0.145228
0.0331878,0.206165
0.0331801,0.208773
0.0331685,0.197886
0.03316,0.197095
0.03315,0.200341
0.0331392,0.19385
0.0331307,0.195154
0.0331176,0.186722
0.0331099,0.187873
0.0331006,0.179081
0.033089,0.183477
0.0330805,0.177499
0.0330704,0.173616
0.0330604,0.180385
0.0330519,0.181535
0.0330434,0.183117
0.0330342,0.188026
0.0330241,0.188663
0.0330157,0.181535
0.0330057,0.178803
0.0329965,0.182326
0.032988,0.181535
0.0329773,0.181535
0.0329696,0.179594
0.0329595,0.182326
0.0329518,0.179594
0.0329417,0.17829
0.0329332,0.181535
0.0329216,0.185418
0.0329155,0.180385
0.0329054,0.181535
0.0328938,0.177139
0.0328861,0.186722
0.0328753,0.182326
0.0328653,0.186444
0.032856,0.185571
0.032846,0.181535
0.0328367,0.174407
0.0328274,0.18399
0.0328173,0.179594
0.0328058,0.181535
0.0327965,0.180231
0.0327818,0.185571
0.0327763,0.184781
0.0327648,0.191118
0.0327555,0.186722
0.0327454,0.184781
0.0327322,0.186722
0.0327213,0.189176
0.0327159,0.190605
0.0327059,0.18399
0.0326951,0.186722
0.0326866,0.181535
0.0326757,0.178803
0.0326657,0.191909
0.0326572,0.189967
0.0326457,0.182326
0.0326394,0.180231
0.0326302,0.181535
0.0326187,0.180744
0.032611,0.186722
0.0326002,0.177499
0.0325909,0.17865
0.0325801,0.181535
0.0325701,0.186722
0.0325601,0.184268
0.0325508,0.181535
0.0325392,0.182839
0.0325284,0.176349
0.0325198,0.176349
0.0325067,0.17829
0.0325013,0.180385
0.0324904,0.183477
0.0324804,0.177139
0.0324704,0.181535
0.0324603,0.186722
0.0324496,0.186722
0.0324411,0.182686
0.0324318,0.182686
0.0324211,0.181535
0.0324119,0.176349
0.0324011,0.180385
0.0323903,0.17829
0.0323826,0.182839
0.0323719,0.181535
0.0323611,0.175558
0.0323511,0.173616
0.0323434,0.180231
0.0323333,0.172312
0.0323209,0.180744
0.0323139,0.182839
0.0323046,0.180744
0.0322953,0.182326
0.0322875,0.186722
0.0322782,0.186722
0.0322689,0.186722
0.0322596,0.184781
0.0322481,0.180385
0.0322366,0.180231
0.0322235,0.180385
0.0322158,0.17829
0.032205,0.180744
0.0321958,0.173894
0.0321857,0.17829
0.0321757,0.180231
0.0321649,0.173616
0.0321503,0.176349
0.0321449,0.180744
0.0321333,0.177139
0.0321232,0.176349
0.0321124,0.176349
0.0321008,0.181535
0.0320915,0.181535
0.0320776,0.181535
0.0320722,0.180385
0.0320591,0.183477
0.0320506,0.182686
0.0320413,0.182686
0.0320297,0.176349
0.0320181,0.181535
0.0320066,0.181535
0.0319996,0.186722
0.0319912,0.181535
0.031982,0.182839
0.0319697,0.177139
0.0319605,0.181535
0.0319512,0.182326
0.031942,0.185931
0.0319335,0.171953
0.0319235,0.172466
0.031915,0.177139
0.0319004,0.176349
0.0318942,0.175558
0.0318834,0.181535
0.0318734,0.176349
0.0318642,0.181535
0.0318534,0.179081
0.0318442,0.181535
0.0318349,0.176349
0.0318241,0.182686
0.0318133,0.176349
0.0318033,0.175198
0.0317933,0.181535
0.0317825,0.176349
0.0317748,0.176349
0.0317648,0.180385
0.0317547,0.172312
0.0317439,0.173894
0.0317354,0.171162
0.0317246,0.172743
0.0317138,0.176349
0.0317061,0.181535
0.0316937,0.17829
0.0316837,0.180231
0.0316753,0.17829
0.031666,0.17829
0.0316552,0.173256
0.031646,0.175198
0.0316321,0.177139
0.0316251,0.181535
0.0316159,0.176349
0.0316074,0.176349
0.0315973,0.176349
0.0315842,0.180231
0.0315756,0.174407
0.0315632,0.180744
0.0315554,0.181535
0.0315453,0.177499
0.031533,0.180231
0.0315245,0.171953
