Position in z [m],Voltage [V]
0.0261084,0.0973748
0.0261084,0.0975403
0.0261091,0.0977744
0.0261091,0.0977744
0.0261091,0.0979665
0.0261091,0.0981035
0.0261091,0.097788
0.0261091,0.097788
0.0261091,0.0973096
0.0261091,0.0972162
0.0261091,0.0970901
0.0261091,0.0970901
0.0261091,0.0964337
0.0261091,0.0958499
0.0261091,0.0958499
0.0261091,0.0952932
0.0261099,0.0947895
0.0261099,0.094715
0.0261099,0.094715
0.0261103,0.0942663
0.0261103,0.0938603
0.0261103,0.0935494
0.0261103,0.0935494
0.0261107,0.0932211
0.0261107,0.0929242
0.0261107,0.0929242
0.0261107,0.0929834
0.0261107,0.0935369
0.0261107,0.0941332
0.0261107,0.0941332
0.0261107,0.0946915
0.0261115,0.0951875
0.0261115,0.0951875
0.0261115,0.0956455
0.0261115,0.0960598
0.0261115,0.0964348
0.0261115,0.0964348
0.0261115,0.096765
0.0261115,0.0970728
0.0261115,0.0973514
0.0261115,0.0973514
0.0261115,0.0976034
0.0261119,0.0976498
0.0261119,0.0976498
0.0261119,0.0978734
0.0261119,0.0979898
0.0261119,0.0979898
0.0261119,0.0972295
0.0261127,0.0965608
0.0261127,0.0965608
0.0261127,0.0965229
0.0261131,0.0968538
0.0261131,0.0968638
0.0261131,0.0968638
0.0261131,0.0971344
0.0261131,0.0970076
0.0261131,0.0970076
0.0261131,0.0972738
0.0261131,0.0975333
0.0261131,0.097768
0.0261131,0.097768
0.0261131,0.0979804
0.0261131,0.0982304
0.0261131,0.0982304
0.0261131,0.0984176
0.0261131,0.0985682
0.0261131,0.0985682
0.0261138,0.0987045
0.0261138,0.0987985
0.0261143,0.0987985
0.0261143,0.0989128
0.0261143,0.0990064
0.0261147,0.0990064
0.0261147,0.0987926
0.0261147,0.0988977
0.0261147,0.0988977
0.0261147,0.0987575
0.0261147,0.0988388
0.0261147,0.0989493
0.0261147,0.0989493
0.0261147,0.0992014
0.0261147,0.0993444
0.0261147,0.0993444
0.0261147,0.0994068
0.0261147,0.0994633
0.0261147,0.0994633
0.0261151,0.0989431
0.0261159,0.098092
0.0261159,0.097322
0.0261159,0.097322
0.0261159,0.096653
0.0261159,0.0960199
0.0261159,0.0960199
0.0261163,0.0957754
0.0261163,0.0960449
0.0261163,0.0963646
0.0261163,0.0963646
0.0261163,0.0967015
0.0261163,0.0969963
0.0261163,0.0969963
0.0261163,0.0972822
0.0261163,0.0967334
0.0261163,0.0966983
0.0261163,0.0960792
0.0261163,0.0960792
0.0261163,0.0955007
0.0261167,0.0949772
0.0261175,0.094694
0.0261175,0.094694
0.0261175,0.0942766
0.0261175,0.0939755
0.0261175,0.0939755
0.0261175,0.0941701
0.0261175,0.0937733
0.0261175,0.0934142
0.0261175,0.0934142
0.0261175,0.0933254
0.0261175,0.0930089
0.0261175,0.0935159
0.0261175,0.0935159
0.0261175,0.0939433
0.0261182,0.0945105
0.0261182,0.0945105
0.0261182,0.0950329
0.0261182,0.0955056
0.0261182,0.0959333
0.0261186,0.0959333
0.0261186,0.0963203
0.0261186,0.0966705
0.0261186,0.0969114
0.0261186,0.0969114
0.0261186,0.097118
0.0261186,0.0973923
0.0261186,0.0973923
0.0261186,0.0976404
0.0261186,0.097865
0.0261186,0.097865
0.0261194,0.0979814
0.0261194,0.0980976
0.0261194,0.0980976
0.0261194,0.0982786
0.0261194,0.0984135
0.0261194,0.0981746
0.0261194,0.0981746
0.0261194,0.0982822
0.0261194,0.0984364
0.0261198,0.0984364
0.0261198,0.0985852
0.0261198,0.0985873
0.0261198,0.0985873
0.0261198,0.0982858
0.0261198,0.0975833
0.0261206,0.0975833
0.0261206,0.0977467
0.0261206,0.0979515
0.0261206,0.0979515
0.0261206,0.0981464
0.0261206,0.0981207
0.0261206,0.0981207
0.0261206,0.0981167
0.026121,0.0982959
0.026121,0.0976303
0.026121,0.0975325
0.026121,0.0975325
0.026121,0.0976812
0.026121,0.0979018
0.026121,0.0979018
0.0261217,0.0981015
0.0261217,0.0981855
0.0261217,0.0981855
0.0261217,0.0974066
0.0261217,0.0968759
0.0261217,0.0968759
0.0261217,0.0962215
0.0261217,0.0958865
0.0261217,0.0958865
0.0261217,0.0959837
0.0261217,0.0958925
0.0261217,0.0953318
0.0261217,0.0953318
0.0261217,0.0948244
0.0261217,0.0943653
0.0261225,0.0943653
0.0261225,0.0940263
0.0261225,0.0943836
0.0261225,0.0943836
0.0261225,0.0940236
0.0261225,0.0945832
0.0261229,0.0945832
0.0261233,0.0951082
0.0261233,0.0955832
0.0261233,0.0959847
0.0261233,0.0959847
0.0261233,0.0962025
0.0261233,0.095989
0.0261233,0.095989
0.0261233,0.0963707
0.0261241,0.0967161
0.0261241,0.0967161
0.0261241,0.0970286
0.0261241,0.0973114
0.0261241,0.0975672
0.0261241,0.0975672
0.0261241,0.0977987
0.0261241,0.0980082
0.0261241,0.0980082
0.0261241,0.098179
0.0261241,0.0983523
0.0261241,0.0983523
0.0261241,0.0984524
0.0261241,0.0985997
0.0261241,0.0985997
0.0261249,0.0987329
0.0261249,0.0988821
0.0261249,0.0989885
0.0261249,0.0989885
0.0261249,0.0990848
0.0261249,0.0991908
0.0261249,0.0992678
0.0261249,0.0992678
0.0261249,0.0993375
0.0261249,0.0994005
0.0261249,0.0994005
0.0261249,0.0994576
0.0261253,0.0994999
0.0261253,0.0994902
0.0261257,0.0994902
0.0261265,0.0994616
0.0261265,0.09902
0.0261265,0.09902
0.0261265,0.0981982
0.0261265,0.097418
0.0261265,0.097418
0.0261265,0.0969055
0.0261265,0.0971907
0.0261265,0.0974581
0.0261265,0.0974581
0.0261265,0.0977
0.0261265,0.0979003
0.0261265,0.0981001
0.0261265,0.0981001
0.0261265,0.0982809
0.0261265,0.0984445
0.0261265,0.0985925
0.0261265,0.0987265
0.0261265,0.0987265
0.0261272,0.0988474
0.0261272,0.0989944
0.0261272,0.0990901
0.0261272,0.0990901
0.0261272,0.0990791
0.0261281,0.0982348
0.0261281,0.0982348
0.0261281,0.0975271
0.0261281,0.0968108
0.0261281,0.0971143
0.0261281,0.0971143
0.0261281,0.0973702
0.0261281,0.0967241
0.0261281,0.0960842
0.0261281,0.0960842
0.0261281,0.0955634
0.0261281,0.0958398
0.0261281,0.0958398
0.0261288,0.0952841
0.0261288,0.0949151
0.0261288,0.0949151
0.0261288,0.0951923
0.0261288,0.0955619
0.0261288,0.0955619
0.0261288,0.095966
0.0261288,0.0953983
0.0261292,0.095434
0.0261297,0.095434
0.0261297,0.0958784
0.0261297,0.0962706
0.0261297,0.0962706
0.0261297,0.0966255
0.0261304,0.0967558
0.0261304,0.0967558
0.0261304,0.0970645
0.0261304,0.0970091
0.0261304,0.0972937
0.0261304,0.0972937
0.0261304,0.0975512
0.0261304,0.0977843
0.0261304,0.0977843
0.0261304,0.0979951
0.0261304,0.0981859
0.0261304,0.0983585
0.0261304,0.0983585
0.0261304,0.0985147
0.0261304,0.0986375
0.0261304,0.0986375
0.0261304,0.0987671
0.0261312,0.0988845
0.026132,0.0989906
0.026132,0.0989906
0.026132,0.0990959
0.026132,0.099182
0.026132,0.099182
0.026132,0.0992598
0.026132,0.0993302
0.026132,0.0993302
0.026132,0.099394
0.026132,0.0994517
0.026132,0.0995038
0.026132,0.0995038
0.026132,0.0995511
0.026132,0.0993674
0.026132,0.0988194
0.026132,0.0988194
0.0261328,0.0987231
0.0261328,0.0987413
0.0261328,0.0982006
0.0261328,0.0982006
0.0261328,0.0983534
0.0261328,0.0985101
0.0261328,0.0986127
0.0261328,0.0986127
0.0261328,0.0986314
0.0261332,0.09781
0.0261332,0.0970668
0.0261332,0.0970668
0.0261336,0.0965004
0.0261336,0.0963385
0.0261344,0.0963385
0.0261344,0.0961728
0.0261344,0.0960936
0.0261344,0.0960936
0.0261344,0.0956568
0.0261344,0.0951768
0.0261344,0.0956174
0.0261344,0.0956174
0.0261344,0.0951581
0.0261344,0.0948495
0.0261344,0.094499
0.0261344,0.094499
0.0261344,0.0940708
0.0261344,0.0936834
0.0261344,0.0936834
0.0261344,0.0933329
0.0261344,0.0930248
0.0261344,0.0930248
0.0261351,0.092737
0.0261351,0.0924862
0.0261351,0.092383
0.0261355,0.092383
0.0261355,0.0922043
0.0261355,0.092927
0.0261355,0.092927
0.0261355,0.0935418
0.0261355,0.0939933
0.0261355,0.0937442
0.026136,0.0937442
0.026136,0.0940513
0.026136,0.0939065
0.026136,0.0937531
0.0261367,0.0941766
0.0261367,0.0941766
0.0261367,0.0947308
0.0261367,0.0951935
0.0261367,0.0951935
0.0261367,0.0955746
0.0261367,0.0959957
0.0261367,0.0955985
0.0261367,0.0955985
0.0261367,0.0951416
0.0261367,0.09502
0.0261367,0.0947671
0.0261375,0.0947671
0.0261375,0.0944363
0.0261375,0.0940903
0.0261375,0.0940903
0.0261375,0.0937577
0.0261375,0.0934552
0.0261375,0.0932208
0.0261375,0.0932208
0.0261375,0.0936332
0.0261375,0.0932974
0.0261375,0.0932974
0.0261375,0.0936476
0.0261375,0.093667
0.0261379,0.0942221
0.0261379,0.0942221
0.0261379,0.0947719
0.0261387,0.0952695
0.0261387,0.0952695
0.0261387,0.0957196
0.0261387,0.0960197
0.0261387,0.0960197
0.0261387,0.0963985
0.0261387,0.0967412
0.0261391,0.0967412
0.0261391,0.0970513
0.0261391,0.0973222
0.0261391,0.097447
0.0261391,0.097447
0.0261391,0.0976899
0.0261391,0.0976325
0.0261391,0.097554
0.0261391,0.097554
0.0261398,0.0977476
0.0261398,0.0973637
0.0261398,0.0973637
0.0261398,0.0967117
0.0261398,0.0970246
0.0261398,0.0973078
0.0261398,0.0973078
0.0261398,0.0974963
0.0261398,0.0977345
0.0261398,0.0977345
0.0261398,0.0979592
0.0261398,0.0981719
0.0261398,0.0983458
0.0261398,0.0983458
0.0261398,0.0985032
0.0261398,0.0986457
0.0261406,0.0987746
0.026141,0.0987746
0.026141,0.0988912
0.0261414,0.0989967
0.0261414,0.0990922
0.0261414,0.0990922
0.0261414,0.0991786
0.0261414,0.0992659
0.0261414,0.0992659
0.0261414,0.0993358
0.0261414,0.099399
0.0261414,0.099399
0.0261414,0.0995221
0.0261414,0.0995676
0.0261414,0.0996087
0.0261414,0.0996087
0.0261414,0.0996459
0.0261414,0.0996796
0.0261414,0.0996796
0.0261414,0.0997101
0.0261414,0.0997377
0.0261422,0.0997377
0.0261422,0.0997718
0.0261422,0.0997935
0.0261422,0.099823
0.0261422,0.099823
0.026143,0.0998399
0.026143,0.0998551
0.026143,0.0998551
0.026143,0.0998787
0.026143,0.0999
0.026143,0.0999384
0.026143,0.0999384
0.026143,0.0999537
0.026143,0.0999581
0.026143,0.0999621
0.026143,0.0999621
0.026143,0.0999657
0.026143,0.0998739
0.026143,0.0998859
0.026143,0.0998859
0.026143,0.0998967
0.0261438,0.0999066
0.0261438,0.0999066
0.0261438,0.0999155
0.0261438,0.0999235
0.0261438,0.0999308
0.0261438,0.0999308
0.0261438,0.0999374
0.0261442,0.0999433
0.0261442,0.0999394
0.0261442,0.0999243
0.0261446,0.0999066
0.0261446,0.0999155
0.0261446,0.0999236
0.0261446,0.0999236
0.0261446,0.09994
0.0261446,0.0998311
0.0261446,0.0998311
0.0261446,0.0988956
0.0261446,0.098049
0.0261454,0.098049
0.0261454,0.0979502
0.0261454,0.0976118
0.0261454,0.097839
0.0261454,0.097839
0.0261454,0.0980447
0.0261454,0.0982307
0.0261454,0.0982307
0.0261454,0.0983424
0.0261454,0.0985002
0.0261454,0.0986429
0.0261454,0.0986429
0.0261454,0.0987538
0.0261454,0.0988438
0.0261466,0.0988438
0.0261466,0.0989538
0.0261466,0.0990534
0.026147,0.0990534
0.026147,0.0991435
0.026147,0.0992344
0.026147,0.0992344
0.026147,0.099432
0.026147,0.0996388
0.026147,0.0996388
0.026147,0.0996926
0.026147,0.0997219
0.026147,0.0997219
0.026147,0.0997577
0.026147,0.0998574
0.0261477,0.100241
0.0261477,0.100947
0.0261477,0.100947
0.0261477,0.101637
0.0261477,0.101783
0.0261477,0.101709
0.0261477,0.101709
0.0261477,0.101546
0.0261477,0.101399
0.0261477,0.101266
0.0261477,0.101266
0.0261482,0.101146
0.0261482,0.101037
0.0261482,0.101037
0.0261482,0.100938
0.0261493,0.100887
0.0261493,0.100887
0.0261493,0.101444
0.0261493,0.101306
0.0261493,0.1012
0.0261493,0.1012
0.0261493,0.101086
0.0261493,0.100983
0.0261493,0.100983
0.0261493,0.100889
0.0261493,0.099984
0.0261493,0.0991796
0.0261493,0.0991796
0.0261493,0.0983152
0.0261493,0.0977901
0.0261493,0.0977901
0.0261501,0.0971356
0.0261501,0.0967644
0.0261501,0.0967644
0.0261501,0.0964693
0.0261501,0.0960738
0.0261501,0.0958725
0.0261501,0.0958725
0.0261501,0.0960581
0.0261501,0.0964332
0.0261501,0.0964332
0.0261505,0.0967726
0.0261505,0.0961281
0.0261513,0.0961281
0.0261513,0.0956024
0.0261513,0.095088
0.0261517,0.095088
0.0261517,0.0946038
0.0261517,0.0943278
0.0261517,0.0943278
0.0261517,0.0940385
0.0261517,0.0936542
0.0261517,0.0934961
0.0261517,0.0934961
0.0261517,0.0931731
0.0261517,0.0931731
0.0261517,0.0928712
0.0261517,0.0929471
0.0261517,0.0927621
0.0261524,0.0927621
0.0261524,0.0931222
0.0261524,0.0934483
0.0261524,0.0938693
0.0261524,0.0938693
0.0261529,0.0938247
0.0261529,0.0937068
0.0261529,0.0937068
