Position in z [a.u.],Voltage [V]
0.0261132,0.247659
0.0261231,0.244567
0.0261335,0.242625
0.0261434,0.244567
0.026153,0.250904
0.0261645,0.24508
0.0261739,0.254149
0.026183,0.247659
0.0261928,0.250113
0.0262031,0.242472
0.0262125,0.245717
0.0262232,0.250904
0.026233,0.245871
0.0262426,0.247812
0.0262527,0.254149
0.0262632,0.248963
0.026274,0.248963
0.026284,0.252208
0.0262949,0.248963
0.0263045,0.245717
0.0263143,0.250904
0.0263241,0.243776
0.026333,0.248963
0.0263425,0.247021
0.0263523,0.24623
0.0263622,0.251417
0.0263724,0.256882
0.0263815,0.247812
0.0263918,0.254149
0.0264008,0.254149
0.0264107,0.254149
0.0264204,0.254149
0.0264295,0.248963
0.0264401,0.254149
0.026451,0.261791
0.0264614,0.258185
0.0264715,0.268559
0.0264808,0.30083
0.0264906,0.381363
0.0265001,1.44594
0.0265098,2.4956
0.0265196,3.69813
0.0265302,4.25232
0.0265398,3.62667
0.0265498,3.10051
0.0265598,2.73225
0.0265703,2.43336
0.0265792,2.26141
0.0265885,2.12735
0.0265986,2.01518
0.0266086,1.96965
0.0266185,1.92946
0.0266292,1.88666
0.0266399,1.85166
0.026651,1.82327
0.0266606,1.84532
0.0266704,1.86967
0.0266798,1.89509
0.0266896,1.92312
0.0267002,1.97226
0.0267092,1.98846
0.026719,1.99768
0.0267288,1.97499
0.0267382,1.93334
0.0267473,1.89834
0.0267567,1.88408
0.0267666,1.89964
0.0267757,1.88603
0.0267852,1.90028
0.0267946,1.88069
0.0268044,1.83689
0.0268142,1.8142
0.0268234,1.82573
0.0268339,1.85685
0.0268443,1.88912
0.0268539,1.91002
0.0268644,1.9095
0.0268748,1.8943
0.0268851,1.83855
0.0268969,1.7583
0.0269069,1.69475
0.0269168,1.65975
0.0269271,1.62186
0.0269374,1.51294
0.0269473,1.40157
0.0269582,1.32665
0.0269685,1.25115
0.0269777,1.17984
0.0269891,1.12473
0.0269991,1.07365
0.027009,1.03331
0.0270184,0.975104
0.0270273,0.921933
0.0270371,0.851773
0.0270468,0.783195
0.0270566,0.710581
0.0270665,0.667937
0.0270765,0.621616
0.0270864,0.5861
0.027097,0.560957
0.0271068,0.556283
0.0271178,0.674274
0.0271286,0.819502
0.0271403,0.746888
0.0271499,0.651073
0.0271612,0.553038
0.0271712,0.464073
0.0271817,0.418974
0.0271925,0.372653
0.0272023,0.344778
0.0272122,0.33195
0.027222,0.312354
0.0272332,0.291247
0.027243,0.28527
0.0272524,0.264523
0.0272627,0.254149
0.0272729,0.248963
0.0272829,0.263372
0.0272928,0.291247
0.0273024,0.30083
0.0273116,0.30083
0.0273217,0.290456
0.0273318,0.280361
0.027341,0.263372
0.0273514,0.2553
0.0273606,0.252846
0.0273699,0.248963
0.0273803,0.248963
0.0273897,0.244567
0.0273986,0.243776
0.0274076,0.239893
0.0274165,0.23938
0.0274259,0.238589
0.0274358,0.241044
0.0274455,0.237285
0.0274551,0.239102
0.027465,0.241044
0.0274754,0.233402
0.0274849,0.244927
0.0274945,0.241834
0.0275055,0.237285
0.0275143,0.242985
0.0275237,0.238589
0.0275338,0.244289
0.0275435,0.242625
0.0275527,0.244567
0.0275631,0.248172
0.0275727,0.248963
0.0275827,0.247021
0.0275913,0.248963
0.0276015,0.243776
0.0276115,0.24508
0.02762,0.244567
0.0276302,0.251057
0.0276393,0.244567
0.0276493,0.254149
0.0276597,0.254149
0.0276693,0.248963
0.0276772,0.247812
0.0276863,0.250904
0.0276958,0.248963
0.0277061,0.250544
0.0277163,0.254149
0.0277269,0.247659
0.0277364,0.254149
0.0277455,0.254149
0.0277554,0.256091
0.027766,0.254427
0.0277766,0.251695
0.0277875,0.252999
0.0277969,0.254149
0.0278071,0.254149
0.027818,0.259336
0.0278291,0.25494
0.0278399,0.254149
0.0278496,0.258823
0.0278593,0.258032
0.0278692,0.259336
0.0278791,0.255731
0.0278886,0.25494
0.0278984,0.251695
0.0279086,0.253359
0.0279182,0.254149
0.0279274,0.258185
0.0279369,0.258185
0.0279464,0.254427
0.0279563,0.249753
0.0279667,0.252999
0.0279762,0.254149
0.0279863,0.254149
0.0279955,0.253359
0.028005,0.2553
0.0280147,0.257395
0.028024,0.258545
0.0280334,0.253359
0.0280419,0.249116
0.0280513,0.252568
0.0280618,0.248963
0.0280718,0.250266
0.0280811,0.254149
0.0280912,0.256604
0.0281005,0.248963
0.0281105,0.253359
0.0281202,0.254149
0.0281291,0.254149
