Position in z [a.u.],Voltage [V]
0.029091,0.181535
0.0290886,0.184268
0.0290858,0.176349
0.0290811,0.175558
0.0290759,0.160511
0.0290692,0.14717
0.0290625,0.146379
0.0290534,0.150415
0.0290479,0.165975
0.0290448,0.201491
0.0290424,0.243776
0.0290416,0.291247
0.0290416,0.332741
0.0290408,0.363071
0.0290408,0.390308
0.0290401,0.410542
0.0290401,0.426615
0.0290401,0.436988
0.0290401,0.439721
0.0290393,0.440871
0.0290393,0.452395
0.0290393,0.481061
0.0290393,0.492739
0.0290393,0.523859
0.0290393,0.529046
0.0290393,0.533442
0.0290393,0.5315
0.0290385,0.532291
0.0290385,0.530987
0.0290385,0.529046
0.0290369,0.513485
0.0290357,0.446058
0.0290337,0.344265
0.0290318,0.28642
0.029031,0.254149
0.029029,0.28527
0.029029,0.306017
0.0290283,0.283688
0.0290275,0.276478
0.0290271,0.287724
0.0290263,0.295643
0.0290263,0.321577
0.0290263,0.352697
0.0290255,0.382667
0.0290248,0.412483
0.0290239,0.359034
0.0290231,0.289153
0.0290212,0.242625
0.02902,0.237798
0.0290176,0.22382
0.0290156,0.223029
0.0290137,0.244927
0.0290117,0.232252
0.0290109,0.254149
0.029009,0.264523
0.029007,0.238589
0.0290062,0.292911
0.0290046,0.335833
0.0290038,0.290456
0.0290031,0.292911
0.0290023,0.300039
0.0290007,0.307167
0.0289991,0.298098
0.0289979,0.282968
0.028996,0.282968
0.0289956,0.258032
0.0289948,0.293189
0.0289948,0.370199
0.028994,0.431802
0.028994,0.460827
0.0289936,0.503112
0.0289936,0.513485
0.0289928,0.498716
0.0289928,0.471992
0.0289928,0.449663
0.0289928,0.440871
0.0289928,0.43893
0.0289916,0.446058
0.028992,0.452036
0.0289916,0.464351
0.0289916,0.468387
0.0289916,0.471992
0.0289908,0.456432
0.0289901,0.384608
0.0289889,0.329496
0.0289877,0.290456
0.0289865,0.289306
0.0289845,0.314449
0.0289838,0.368257
0.028983,0.3877
0.028983,0.384968
0.0289818,0.368257
0.028981,0.363071
0.028981,0.383817
0.0289798,0.42452
0.0289786,0.342324
0.0289779,0.295643
0.0289759,0.30083
0.0289747,0.268919
0.0289732,0.282968
0.0289708,0.306807
0.02897,0.295643
0.0289668,0.328705
0.0289644,0.33195
0.0289625,0.34751
0.0289617,0.327914
0.0289597,0.378631
0.0289585,0.345929
0.0289578,0.313936
0.028957,0.349452
0.0289562,0.391459
0.0289546,0.379144
0.0289531,0.333532
0.0289499,0.312354
0.0289484,0.313145
0.0289476,0.348301
0.0289464,0.481574
0.0289456,0.5861
0.0289452,0.705394
0.0289444,0.774916
0.0289444,0.851773
0.0289444,0.96473
0.0289437,1.02337
0.0289437,1.12112
0.0289437,1.19698
0.0289429,1.27645
0.0289429,1.35971
0.0289429,1.41079
0.0289429,1.47014
0.0289429,1.50415
0.0289429,1.50609
0.0289421,1.49183
0.0289421,1.46266
0.0289421,1.45228
0.0289421,1.44904
0.0289421,1.45228
0.0289421,1.46784
0.0289421,1.49702
0.0289421,1.52375
0.0289421,1.52814
0.0289421,1.54046
0.0289421,1.53087
0.0289421,1.53254
0.0289421,1.53139
0.0289413,1.51337
0.0289413,1.50415
0.0289413,1.49493
0.0289413,1.49378
0.0289413,1.48938
0.0289413,1.49896
0.0289413,1.50054
0.0289413,1.50415
0.0289413,1.52295
0.0289413,1.53448
0.0289413,1.57676
0.0289413,1.59751
0.0289413,1.61826
0.0289413,1.62784
0.0289413,1.61984
0.0289413,1.6027
0.0289413,1.58714
0.0289413,1.5612
0.0289413,1.55602
0.0289413,1.53685
0.0289413,1.53448
0.0289413,1.52331
0.0289413,1.50054
0.0289413,1.4659
0.0289413,1.45826
0.0289413,1.43997
0.0289413,1.43787
0.0289413,1.43074
0.0289413,1.42116
0.0289406,1.41324
0.0289406,1.40287
0.0289406,1.3925
0.0289406,1.38644
0.0289406,1.37967
0.0289406,1.37967
0.0289406,1.36411
0.0289406,1.34336
0.0289406,1.34063
0.0289406,1.34206
0.0289406,1.33817
0.0289406,1.32701
0.0289406,1.3278
0.0289406,1.31988
0.0289398,1.23416
0.028939,1.08633
0.0289386,0.912863
0.0289374,0.737665
0.0289354,0.592868
0.0289347,0.618371
0.0289331,0.613975
0.0289315,0.587681
0.0289307,0.567807
0.0289291,0.451245
0.0289272,0.387063
0.0289256,0.477178
0.0289244,0.566657
0.0289193,0.437266
0.0289178,0.460037
0.0289158,0.389004
0.0289119,0.389004
0.028909,0.373444
0.0289055,0.335833
0.0289035,0.313145
0.0289003,0.342324
0.0288979,0.381876
0.0288964,0.345569
0.028894,0.341173
0.0288925,0.352697
0.0288913,0.337928
0.0288893,0.432952
0.0288873,0.412996
0.028885,0.446058
0.028883,0.368257
0.0288822,0.411692
0.028881,0.544606
0.0288798,0.461618
0.0288791,0.415729
0.0288783,0.467596
0.0288775,0.539419
0.0288775,0.612033
0.0288775,0.674274
0.0288775,0.726141
0.0288767,0.776858
0.0288763,0.813012
0.0288763,0.869428
0.0288759,0.866973
0.0288759,0.865392
0.0288759,0.90249
0.0288751,0.945134
0.0288751,0.986628
0.0288743,0.908827
0.0288712,0.763599
0.0288676,0.646246
0.028864,0.505566
0.0288604,0.414938
0.0288568,0.348661
0.028854,0.357884
0.0288504,0.360616
0.0288484,0.368257
0.0288468,0.381085
0.0288453,0.359825
0.0288429,0.422066
0.0288405,0.3991
0.0288385,0.383817
0.0288361,0.389004
0.0288337,0.42452
0.0288297,0.406506
0.0288273,0.388213
0.0288254,0.381723
0.0288238,0.442813
0.0288214,0.477178
0.028819,0.486761
0.028817,0.471992
0.0288146,0.477178
0.028811,0.440871
0.0288098,0.424161
0.0288087,0.490284
0.0288079,0.544606
0.0288075,0.681915
0.0288075,0.798755
0.0288067,0.763239
0.0288067,0.688683
0.0288067,0.549793
0.0288059,0.453339
0.0288059,0.359188
0.0288059,0.33195
0.0288059,0.313145
0.0288059,0.308318
0.0288051,0.296794
0.0288035,0.282106
0.0288004,0.322881
0.0287952,0.438417
0.028786,0.339078
0.0287812,0.364652
0.028776,0.332741
0.0287713,0.326404
0.0287669,0.329065
0.0287622,0.34751
0.0287586,0.34672
0.0287547,0.353848
0.0287511,0.342324
0.0287491,0.319635
0.028746,0.329496
0.0287428,0.417392
0.0287396,0.440081
0.0287365,0.492739
0.0287333,0.464864
0.0287318,0.426462
0.028731,0.440871
0.028731,0.503903
0.0287298,0.576517
0.028729,0.655622
0.028729,0.76518
0.028729,0.924027
0.028729,1.05406
0.0287283,1.16183
0.0287283,1.2732
0.0287283,1.39926
0.0287278,1.51682
0.0287278,1.60464
0.0287271,1.6805
0.0287263,1.5599
0.0287227,1.30705
0.0287195,1.05175
0.0287124,0.824689
0.028706,0.599205
0.0286992,0.539419
0.0286904,0.467956
0.0286861,0.42373
0.0286829,0.395773
0.0286798,0.379781
0.0286766,0.378631
0.0286739,0.40781
0.0286715,0.489647
0.0286691,0.543815
0.0286655,0.63278
0.0286639,0.613184
0.0286631,0.544606
0.0286619,0.52501
0.0286607,0.544606
0.0286607,0.588832
0.0286599,0.619674
0.0286599,0.638245
0.0286599,0.698113
0.0286599,0.767635
0.0286599,0.829876
0.0286592,0.888871
0.0286592,0.96473
0.0286592,1.02424
0.0286592,1.08129
0.0286592,1.1526
0.0286592,1.19865
0.0286584,1.25
0.0286584,1.309
0.0286584,1.32701
0.0286584,1.33817
0.0286584,1.30626
0.0286584,1.2732
0.0286584,1.20736
0.0286572,1.17869
0.0286568,1.16816
0.028656,1.01141
0.0286544,0.932028
0.0286524,0.743796
0.0286504,0.696171
0.0286465,0.597624
0.0286437,0.477178
0.0286389,0.435685
0.0286361,0.404564
0.0286325,0.367107
0.0286274,0.377049
0.0286234,0.47912
0.0286226,0.52465
0.028619,0.599718
0.028617,0.538268
0.0286147,0.515787
0.0286115,0.477178
0.0286099,0.529046
0.0286083,0.488343
0.0286076,0.440871
0.0286064,0.416879
0.0286056,0.492739
0.0286047,0.573272
0.028604,0.573272
0.028604,0.53114
0.028604,0.477178
0.028604,0.455641
0.028604,0.466014
0.028604,0.477178
0.0286032,0.497925
0.0286032,0.50038
0.0286032,0.511031
0.0286032,0.523859
0.0286032,0.517675
0.0286032,0.504263
0.0286028,0.503112
0.028602,0.503112
0.028602,0.525163
0.028602,0.574422
0.028602,0.612033
0.0286016,0.672332
0.0285996,0.635081
0.0285988,0.690625
0.0285953,0.627593
0.0285921,0.559375
0.0285873,0.439721
0.0285809,0.357884
0.0285769,0.337137
0.0285737,0.39304
0.0285694,0.412843
0.0285642,0.451245
0.0285619,0.434534
0.0285588,0.482365
0.0285544,0.467956
0.0285524,0.47005
0.0285488,0.961998
0.0285457,1.06601
0.0285433,1.07884
0.0285401,0.965881
0.0285377,0.810279
0.028535,0.606846
0.0285326,0.425311
0.0285318,0.342324
0.0285314,0.286061
0.0285306,0.242985
0.0285306,0.211074
0.0285298,0.191909
0.028529,0.175045
0.028529,0.155602
0.028529,0.150415
0.028529,0.146379
0.0285282,0.151566
0.0285282,0.140041
0.0285278,0.148473
0.0285278,0.14717
0.0285278,0.145228
0.0285278,0.140041
0.0285278,0.134855
0.0285278,0.134855
0.028527,0.134855
0.028527,0.128364
0.028527,0.129668
0.028527,0.134855
0.028527,0.129668
0.028527,0.124994
0.028527,0.13125
0.0285263,0.128517
0.0285246,0.128877
0.0285234,0.123691
0.0285207,0.124481
0.0285171,0.119295
0.0285147,0.123331
0.0285123,0.116049
0.0285083,0.109712
0.0285052,0.110863
0.0285035,0.108921
0.0285011,0.114108
0.0284988,0.108921
0.0284972,0.110072
0.0284932,0.106467
0.028492,0.109712
0.0284884,0.110072
0.028486,0.107771
0.0284829,0.103734
0.02848,0.114108
0.0284753,0.106467
0.0284724,0.10813
0.0284696,0.107771
0.0284668,0.105316
0.028464,0.108921
0.0284624,0.108921
0.0284608,0.116562
0.0284596,0.114108
0.028458,0.105316
0.0284568,0.108921
0.0284556,0.110072
0.0284551,0.114108
0.0284544,0.108921
0.0284539,0.100489
0.0284539,0.107771
0.0284532,0.106467
0.0284532,0.110072
0.0284527,0.116049
0.0284527,0.114108
0.0284527,0.105676
0.0284527,0.10813
0.0284527,0.107617
0.0284527,0.104525
0.0284527,0.106189
0.0284523,0.107771
0.0284515,0.108921
0.0284515,0.108921
0.0284508,0.103734
0.028448,0.103734
0.0284448,0.0985477
0.0284399,0.111376
0.028433,0.114899
0.0284261,0.107771
0.0284176,0.102584
0.0284123,0.106189
0.0284046,0.104885
0.0283986,0.10813
0.0283929,0.10813
0.0283889,0.108921
0.0283836,0.109712
0.0283792,0.108921
0.0283764,0.108921
0.028374,0.102944
0.0283716,0.110072
0.02837,0.111376
0.02837,0.108921
0.0283692,0.10813
0.0283688,0.108921
0.0283676,0.103734
0.0283676,0.114108
0.0283676,0.111376
0.0283668,0.112804
0.0283668,0.106467
0.0283668,0.103734
0.0283668,0.112166
0.0283664,0.110072
0.0283664,0.108921
0.0283664,0.112526
0.0283656,0.101793
0.0283656,0.102584
0.0283656,0.0993385
0.0283656,0.104885
0.0283656,0.108921
0.0283656,0.112804
0.0283656,0.103734
0.0283656,0.103734
0.0283648,0.104525
0.0283632,0.108921
0.028362,0.105038
0.0283589,0.112166
0.0283544,0.110863
0.0283483,0.110863
0.0283439,0.109712
0.0283414,0.114899
0.0283394,0.110503
0.0283386,0.111376
0.0283382,0.10813
0.0283377,0.106036
0.028337,0.110072
0.028337,0.110225
0.028337,0.108921
0.0283366,0.103734
0.0283361,0.111376
0.0283361,0.109712
0.0283354,0.107771
0.0283354,0.103734
0.0283354,0.104885
0.0283354,0.10662
0.0283354,0.108921
0.0283345,0.114621
0.0283341,0.108921
0.0283337,0.108921
0.0283337,0.108921
0.0283328,0.10734
0.0283328,0.10734
0.0283328,0.112166
0.0283324,0.106827
0.0283324,0.103734
0.0283324,0.108921
0.0283324,0.110225
0.0283324,0.111653
0.0283324,0.105676
0.0283324,0.103734
0.0283324,0.10698
0.0283315,0.112804
0.0283315,0.111653
0.0283315,0.111653
0.0283315,0.111016
0.0283315,0.112166
0.0283315,0.111016
0.0283315,0.104885
0.0283315,0.106827
0.0283315,0.104885
0.0283308,0.105038
0.0283303,0.105038
0.0283303,0.105676
0.0283303,0.108921
0.0283303,0.108921
0.0283303,0.108921
0.0283303,0.105676
0.0283303,0.109712
0.0283303,0.107771
0.0283303,0.106467
0.0283303,0.114108
0.0283303,0.113317
0.0283303,0.0985477
0.0283303,0.106467
0.0283303,0.115259
0.0283303,0.108921
0.0283303,0.112526
0.0283303,0.111376
0.0283303,0.105676
0.0283303,0.108921
0.0283299,0.108921
0.0283299,0.104525
0.0283295,0.10813
0.0283295,0.112166
0.0283295,0.108921
0.0283295,0.114108
0.0283295,0.109712
