Position in x [m],Voltage [V]
-0.0684991,5.30681
-0.0684859,5.30926
-0.0684735,5.3099
-0.0684625,5.30717
-0.0684534,5.30717
-0.0684437,5.30796
-0.0684346,5.30875
-0.068425,5.3099
-0.0684161,5.30796
-0.0684084,5.31005
-0.0684015,5.30811
-0.0683952,5.3112
-0.0683894,5.30847
-0.0683837,5.30796
-0.0683773,5.30681
-0.0683708,5.30717
-0.0683631,5.30732
-0.0683543,5.30681
-0.0683455,5.30681
-0.0683373,5.30875
-0.0683289,5.30926
-0.0683208,5.30602
-0.0683118,5.30717
-0.0683021,5.30926
-0.0682929,5.30875
-0.0682834,5.30717
-0.0682737,5.30681
-0.0682642,5.30875
-0.0682547,5.3112
-0.0682461,5.30962
-0.0682376,5.30847
-0.0682289,5.30875
-0.0682197,5.30875
-0.0682107,5.30911
-0.0682017,5.30926
-0.068193,5.30875
-0.0681844,5.30717
-0.0681761,5.30875
-0.0681676,5.30926
-0.0681588,5.30717
-0.06815,5.30602
-0.0681411,5.30847
-0.0681325,5.31041
-0.0681237,5.30717
-0.0681149,5.30717
-0.0681061,5.30847
-0.068096,5.31041
-0.0680858,5.30732
-0.0680755,5.30847
-0.0680659,5.30926
-0.068057,5.30602
-0.0680478,5.30681
-0.0680397,5.30796
-0.068031,5.30911
-0.0680224,5.30602
-0.0680132,5.30847
-0.0680039,5.30926
-0.067994,5.30796
-0.0679838,5.30796
-0.0679732,5.30847
-0.0679625,5.30732
-0.0679517,5.30602
-0.0679405,5.30602
-0.0679296,5.30796
-0.0679184,5.30847
-0.0679067,5.30732
-0.0678956,5.30602
-0.0678852,5.30962
-0.0678751,5.30962
-0.0678653,5.30681
-0.0678556,5.30926
-0.0678465,5.31005
-0.0678369,5.30875
-0.0678266,5.30847
-0.0678157,5.3089
-0.0678049,5.30796
-0.067794,5.31005
-0.0677835,5.30875
-0.067775,5.30732
-0.0677663,5.30926
-0.0677576,5.3099
-0.0677492,5.3099
-0.0677404,5.30926
-0.0677317,5.30811
-0.067723,5.31005
-0.0677138,5.3112
-0.0677069,5.3112
-0.0676997,5.3099
-0.067691,5.3112
-0.0676811,5.31235
-0.0676716,5.3133
-0.0676622,5.3143
-0.0676524,5.31235
-0.0676421,5.31199
-0.0676327,5.31251
-0.0676228,5.3156
-0.0676127,5.3112
-0.0676026,5.31314
-0.0675926,5.31251
-0.0675835,5.31481
-0.0675744,5.31235
-0.0675648,5.31366
-0.0675546,5.31199
-0.0675436,5.3112
-0.0675329,5.3112
-0.067523,5.30875
-0.0675134,5.30875
-0.0675034,5.30717
-0.0674937,5.30926
-0.0674838,5.31005
-0.0674742,5.31041
-0.067465,5.30926
-0.0674555,5.30796
-0.0674461,5.30926
-0.067437,5.30602
-0.0674283,5.30962
-0.0674196,5.30847
-0.0674103,5.30811
-0.0674008,5.31041
-0.0673915,5.30847
-0.0673823,5.30911
-0.0673723,5.31005
-0.0673628,5.31005
-0.0673521,5.30926
-0.0673412,5.30681
-0.0673296,5.30926
-0.0673177,5.30875
-0.0673055,5.3112
-0.0672931,5.3099
-0.0672814,5.30926
-0.0672706,5.31041
-0.0672604,5.30875
-0.0672513,5.3089
-0.067243,5.30926
-0.0672342,5.30875
-0.0672257,5.3112
-0.0672168,5.30926
-0.0672078,5.30875
-0.0671977,5.31041
-0.0671886,5.31235
-0.067178,5.30926
-0.0671681,5.31041
-0.0671598,5.3112
-0.0671507,5.30681
-0.0671399,5.31041
-0.0671289,5.30796
-0.0671183,5.3112
-0.0671083,5.30875
-0.0670977,5.31005
-0.067086,5.30875
-0.0670747,5.30926
-0.0670651,5.3112
-0.0670558,5.3099
-0.0670471,5.30962
-0.0670371,5.3112
-0.0670281,5.31041
-0.0670189,5.31005
-0.0670087,5.3112
-0.0669984,5.31041
-0.066988,5.30875
-0.0669783,5.31005
-0.0669688,5.31005
-0.0669589,5.3099
-0.0669488,5.30796
-0.0669391,5.31005
-0.0669289,5.31005
-0.0669195,5.30602
-0.0669111,5.3112
-0.0669032,5.30875
-0.0668933,5.31041
-0.0668819,5.3112
-0.0668721,5.30796
-0.0668624,5.31005
-0.0668527,5.30832
-0.0668434,5.30926
-0.066834,5.30926
-0.0668228,5.3099
-0.0668118,5.31005
-0.0668012,5.3099
-0.0667903,5.30926
-0.0667799,5.30926
-0.0667698,5.31005
-0.0667589,5.3112
-0.0667481,5.30602
-0.0667378,5.3112
-0.0667282,5.3112
-0.0667184,5.31005
-0.066709,5.31041
-0.0667004,5.3112
-0.0666919,5.3112
-0.0666827,5.30926
-0.0666732,5.30732
-0.0666631,5.30875
-0.0666537,5.3112
-0.0666446,5.31041
-0.066635,5.30926
-0.0666254,5.31041
-0.0666158,5.3112
-0.0666075,5.30962
-0.0665992,5.30875
-0.0665906,5.3112
-0.0665819,5.31005
-0.0665736,5.3099
-0.0665648,5.30962
-0.0665559,5.3112
-0.0665469,5.31005
-0.0665384,5.3112
-0.0665293,5.31005
-0.0665194,5.3099
-0.0665094,5.31041
-0.0664996,5.30926
-0.0664895,5.30926
-0.0664795,5.3112
-0.0664686,5.30875
-0.0664584,5.31005
-0.0664486,5.30847
-0.0664394,5.30962
-0.0664302,5.3112
-0.0664209,5.31041
-0.0664116,5.30847
-0.0664025,5.30875
-0.0663932,5.31005
-0.0663843,5.30875
-0.0663748,5.30847
-0.0663654,5.3112
-0.0663559,5.30926
-0.0663459,5.30847
-0.0663353,5.31005
-0.066323,5.3099
-0.0663108,5.31005
-0.066298,5.30926
-0.0662868,5.30875
-0.0662762,5.30832
-0.0662668,5.30847
-0.0662569,5.31005
-0.0662476,5.30962
-0.0662387,5.31041
-0.0662296,5.30926
-0.0662205,5.3112
-0.0662113,5.3099
-0.0662015,5.31041
-0.0661914,5.31199
-0.0661816,5.30926
-0.0661726,5.3112
-0.0661644,5.31005
-0.0661565,5.3112
-0.0661499,5.3112
-0.0661425,5.30926
-0.0661344,5.3112
-0.0661255,5.30875
-0.0661167,5.30847
-0.0661074,5.30926
-0.066098,5.3112
-0.0660888,5.31005
-0.0660797,5.3112
-0.06607,5.31005
-0.0660609,5.3112
-0.0660525,5.30847
-0.0660434,5.30811
-0.0660335,5.30926
-0.0660235,5.31041
-0.0660131,5.3112
-0.066002,5.3112
-0.065991,5.30875
-0.0659807,5.30875
-0.0659708,5.3112
-0.0659621,5.3099
-0.0659532,5.30875
-0.0659444,5.30911
-0.0659357,5.3112
-0.0659273,5.31005
-0.0659178,5.3112
-0.0659086,5.30811
-0.0659,5.3112
-0.0658913,5.3112
-0.0658819,5.30602
-0.0658728,5.31005
-0.065864,5.3112
-0.0658551,5.3099
-0.0658462,5.3112
-0.0658372,5.3112
-0.065827,5.30847
-0.0658152,5.3112
-0.0658027,5.3099
-0.0657905,5.3112
-0.0657792,5.31041
-0.065768,5.30926
-0.0657566,5.30926
-0.0657458,5.31005
-0.065735,5.3089
-0.0657244,5.31005
-0.0657145,5.30926
-0.0657042,5.31041
-0.065694,5.31235
-0.0656841,5.31041
-0.0656736,5.30926
-0.0656626,5.3112
-0.0656515,5.30796
-0.0656411,5.3099
-0.0656308,5.30926
-0.0656205,5.30875
-0.0656108,5.3112
-0.0656013,5.3112
-0.0655925,5.31005
-0.0655832,5.31005
-0.0655743,5.31041
-0.0655651,5.30962
-0.0655554,5.31005
-0.0655456,5.3099
-0.0655353,5.31041
-0.0655246,5.31005
-0.0655139,5.30962
-0.065504,5.3112
-0.0654958,5.3099
-0.0654895,5.31041
-0.0654818,5.3112
-0.0654728,5.3112
-0.0654632,5.31041
-0.0654545,5.31235
-0.0654443,5.31041
-0.0654336,5.3089
-0.0654225,5.30926
-0.0654124,5.31172
-0.0654014,5.3112
-0.0653908,5.31005
-0.0653809,5.30796
-0.0653711,5.3099
-0.0653616,5.3112
-0.0653523,5.3112
-0.0653426,5.30796
-0.0653322,5.31041
-0.0653203,5.3112
-0.0653089,5.30926
-0.0652977,5.3099
-0.065287,5.31041
-0.0652762,5.3112
-0.0652659,5.3112
-0.0652571,5.31041
-0.0652484,5.30875
-0.0652389,5.30847
-0.0652293,5.30875
-0.0652199,5.3112
-0.0652104,5.30847
-0.0652002,5.31041
-0.0651894,5.30811
-0.0651796,5.30796
-0.0651702,5.30847
-0.0651613,5.30926
-0.0651523,5.31041
-0.0651437,5.30875
-0.0651352,5.3112
-0.0651253,5.3112
-0.0651148,5.31041
-0.0651032,5.31005
-0.0650923,5.31041
-0.0650823,5.31041
-0.0650729,5.3112
-0.0650636,5.3112
-0.0650538,5.30875
-0.0650436,5.30875
-0.0650325,5.30911
-0.0650213,5.3112
-0.0650111,5.30926
-0.0650017,5.3099
-0.0649922,5.3112
-0.0649826,5.30875
-0.0649727,5.3112
-0.0649631,5.31005
-0.0649536,5.31041
-0.0649435,5.3112
-0.0649332,5.3112
-0.0649226,5.3112
-0.0649115,5.3099
-0.0649005,5.31005
-0.0648899,5.30875
-0.0648784,5.30926
-0.0648671,5.30962
-0.0648559,5.30875
-0.0648454,5.3099
-0.064835,5.31005
-0.0648247,5.3099
-0.0648149,5.30875
-0.0648053,5.31041
-0.0647969,5.31041
-0.0647885,5.31005
-0.0647801,5.31005
-0.0647715,5.3112
-0.0647627,5.30847
-0.0647546,5.30926
-0.0647464,5.3099
-0.0647388,5.30847
-0.0647316,5.31005
-0.0647229,5.31041
-0.0647125,5.3099
-0.0647017,5.30796
-0.0646914,5.3112
-0.0646819,5.30926
-0.064672,5.3112
-0.0646626,5.3099
-0.0646537,5.30847
-0.0646451,5.30875
-0.0646366,5.31041
-0.0646281,5.31005
-0.0646186,5.30926
-0.0646095,5.3099
-0.0645988,5.31005
