Position in x [m],Voltage [V]
-0.0745859,0.02
-0.0745859,0.02
-0.0745854,0.0310522
-0.0745853,0.0310522
-0.0745848,0.0310522
-0.0745848,0.0310522
-0.0745843,0.0310522
-0.0745843,0.04
-0.0745838,0.04
-0.0745837,0.04
-0.0745833,0.04
-0.074583,0.04
-0.0745827,0.04
-0.0745825,0.0327187
-0.0745825,0.0327187
-0.0745819,0.0327187
-0.0745819,0.0327187
-0.0745814,0.0327187
-0.0745811,0.0322361
-0.0745808,0.0322361
-0.0745805,0.0322361
-0.0745803,0.0322361
-0.07458,0.0322361
-0.0745797,0.0398857
-0.0745793,0.0398857
-0.0745792,0.0398857
-0.0745788,0.0398857
-0.0745787,0.0398857
-0.0745782,0.0262312
-0.0745782,0.0262312
-0.0745777,0.0262312
-0.0745776,0.0262312
-0.0745771,0.0262312
-0.0745771,0.0179816
-0.0745766,0.0179816
-0.0745765,0.0179816
-0.074576,0.0179816
-0.074576,0.0179816
-0.0745753,0.0184953
-0.0745748,0.0184953
-0.0745748,0.0184953
-0.0745743,0.0184953
-0.0745742,0.0184953
-0.0745737,0.0356305
-0.0745737,0.0356305
-0.0745732,0.0356305
-0.0745731,0.0356305
-0.0745726,0.0356305
-0.0745723,0.0399053
-0.074572,0.0399053
-0.0745716,0.0399053
-0.0745711,0.0399053
-0.0745711,0.0399053
-0.0745705,0.03
-0.0745703,0.03
-0.07457,0.03
-0.0745697,0.03
-0.0745694,0.03
-0.0745689,0.03
-0.0745687,0.03
-0.0745682,0.03
-0.0745679,0.03
-0.0745676,0.03
-0.0745673,0.03
-0.0745671,0.0436882
-0.0745666,0.0436882
-0.0745662,0.0436882
-0.074566,0.0436882
-0.0745657,0.0436882
-0.074565,0.0332336
-0.0745649,0.0332336
-0.0745645,0.0332336
-0.0745639,0.0332336
-0.0745639,0.0332336
-0.0745634,0.0206586
-0.0745628,0.0206586
-0.0745628,0.0206586
-0.0745623,0.0206586
-0.0745617,0.0206586
-0.0745617,0.0213423
-0.0745612,0.0213423
-0.0745609,0.0213423
-0.0745605,0.0213423
-0.07456,0.0213423
-0.07456,0.0413656
-0.0745594,0.0413656
-0.0745589,0.0413656
-0.0745589,0.0413656
-0.0745583,0.0413656
-0.0745578,0.0370304
-0.0745578,0.0370304
-0.0745571,0.0370304
-0.0745568,0.0370304
-0.0745565,0.0370304
-0.074556,0.0336119
-0.0745557,0.0336119
-0.0745555,0.0336119
-0.0745551,0.0336119
-0.0745546,0.0336119
-0.0745546,0.0218205
-0.0745539,0.0218205
-0.0745534,0.0218205
-0.0745534,0.0218205
-0.0745528,0.0218205
-0.0745525,0.026328
-0.074552,0.026328
-0.0745517,0.026328
-0.0745514,0.026328
-0.0745509,0.026328
-0.0745507,0.0177719
-0.0745502,0.0177719
-0.0745499,0.0177719
-0.0745496,0.0177719
-0.0745493,0.0177719
-0.0745488,0.0219255
-0.0745485,0.0219255
-0.0745481,0.0219255
-0.074548,0.0219255
-0.0745475,0.0219255
-0.074547,0.0388757
-0.074547,0.0388757
-0.0745464,0.0388757
-0.0745461,0.0388757
-0.0745459,0.0388757
-0.0745454,0.0409847
-0.0745453,0.0409847
-0.0745448,0.0409847
-0.0745444,0.0409847
-0.0745438,0.0409847
-0.0745436,0.03
-0.0745433,0.03
-0.0745427,0.03
-0.0745427,0.03
-0.0745422,0.03
-0.0745416,0.03
-0.0745412,0.03
-0.0745411,0.03
-0.0745406,0.03
-0.0745401,0.03
-0.0745399,0.0284359
-0.0745395,0.0284359
-0.074539,0.0284359
-0.074539,0.0284359
-0.0745385,0.0284359
-0.0745383,0.03
-0.0745378,0.0311615
-0.0745375,0.0311615
-0.0745372,0.0311615
-0.0745369,0.0311615
-0.0745364,0.0311615
-0.0745359,0.0347036
-0.0745358,0.0347036
-0.0745354,0.0347036
-0.0745351,0.0347036
-0.0745346,0.0347036
-0.0745342,0.0204676
-0.074534,0.0204676
-0.0745337,0.0204676
-0.0745332,0.0204676
-0.074533,0.0204676
