Position in z [a.u.],Voltage [V]
0.0586014,0.235344
0.0586108,0.238589
0.0586204,0.228216
0.0586303,0.228216
0.0586397,0.22952
0.058649,0.230157
0.0586586,0.234553
0.0586688,0.238589
0.0586786,0.233402
0.058689,0.233402
0.0586992,0.229007
0.0587088,0.23067
0.0587192,0.231461
0.0587296,0.233402
0.0587412,0.232612
0.0587528,0.232612
0.0587643,0.237798
0.0587753,0.233402
0.0587864,0.23067
0.0587975,0.231308
0.0588089,0.228216
0.0588198,0.228216
0.0588308,0.228216
0.0588418,0.221878
0.058851,0.228216
0.0588605,0.225761
0.0588695,0.228216
0.058879,0.233402
0.058888,0.227425
0.0588967,0.233402
0.0589061,0.228216
0.0589148,0.227425
0.0589233,0.232252
0.0589317,0.228216
0.0589409,0.226274
0.0589513,0.232252
0.0589637,0.228216
0.0589769,0.234193
0.0589927,0.238589
0.0590061,0.235344
0.0590161,0.229366
0.0590249,0.229366
0.0590323,0.233402
0.0590408,0.233402
0.0590529,0.232612
0.0590648,0.230948
0.0590764,0.235344
0.059088,0.231461
0.0591,0.233402
0.0591113,0.23974
0.0591221,0.233402
0.0591327,0.235344
0.059143,0.223029
0.0591538,0.231461
0.0591644,0.233402
0.0591745,0.225761
0.0591848,0.22382
0.0591956,0.233402
0.0592061,0.230157
0.0592161,0.228216
0.0592264,0.233402
0.0592365,0.233402
0.0592473,0.228216
0.0592583,0.229007
0.0592697,0.233402
0.0592815,0.233402
0.0592916,0.221725
0.0593028,0.233402
0.0593131,0.233402
0.0593224,0.233916
0.0593314,0.23067
0.0593399,0.228216
0.0593484,0.233402
0.059356,0.233402
0.0593639,0.227425
0.0593725,0.228216
0.0593818,0.228216
0.0593917,0.235857
0.0594025,0.233402
0.0594134,0.232252
0.0594248,0.233402
0.0594356,0.234553
0.0594458,0.237439
0.0594572,0.228216
0.0594677,0.223029
0.0594795,0.229007
0.0594902,0.228216
0.0595001,0.233402
0.0595104,0.230157
0.0595209,0.233402
0.059531,0.223029
0.0595407,0.228216
0.0595502,0.228216
0.0595597,0.22418
0.0595688,0.229007
0.0595779,0.233402
0.0595868,0.225484
0.0595957,0.228216
0.059604,0.228216
0.0596133,0.232612
0.0596217,0.228216
0.05963,0.228216
0.0596393,0.228216
0.0596481,0.223029
0.0596584,0.233402
0.0596691,0.228216
0.059679,0.22952
0.0596882,0.227425
0.0596967,0.228216
0.0597049,0.232252
0.059714,0.233402
0.0597223,0.228216
0.0597311,0.226912
0.05974,0.223029
0.0597496,0.228216
0.0597591,0.226912
0.0597685,0.227065
0.0597772,0.230157
0.0597828,0.233402
0.0597908,0.233402
0.0597984,0.23031
0.0598056,0.227425
0.0598143,0.229366
0.0598239,0.232099
0.0598334,0.237285
0.0598426,0.233402
0.0598516,0.229007
0.0598593,0.229797
0.0598669,0.233402
0.0598747,0.226634
0.0598829,0.22382
0.0598919,0.227065
0.0599014,0.231461
0.059912,0.226912
0.0599231,0.223029
0.0599336,0.228216
0.0599444,0.228216
0.059955,0.228216
0.0599649,0.223029
0.0599753,0.231461
0.0599887,0.229366
0.0600016,0.226274
0.0600134,0.227425
0.060025,0.227065
0.0600353,0.228216
0.0600458,0.232252
0.0600559,0.225484
0.0600667,0.228216
0.0600779,0.228216
0.060089,0.225761
0.0601003,0.229366
0.060111,0.233402
0.0601206,0.229797
0.0601305,0.228216
0.0601393,0.233402
0.0601491,0.225761
0.060159,0.233402
0.0601691,0.233402
0.0601789,0.228216
0.0601886,0.23067
0.0601968,0.23031
0.0602051,0.229366
0.0602131,0.230948
0.0602217,0.234553
0.0602305,0.237798
0.0602396,0.232252
0.060249,0.228216
0.0602585,0.229366
0.0602682,0.227425
0.0602776,0.226912
0.0602882,0.225484
0.0602985,0.225484
0.060309,0.230157
0.060319,0.230157
0.0603291,0.233402
0.0603402,0.228216
0.0603514,0.228216
0.060363,0.233402
0.0603749,0.229007
0.0603868,0.228216
0.0603991,0.223029
0.06041,0.223029
0.0604204,0.228216
0.0604298,0.228216
0.0604389,0.228216
0.0604481,0.228216
0.0604577,0.228216
0.0604667,0.22952
0.0604763,0.232252
0.0604859,0.229007
0.0604955,0.234553
0.0605048,0.231461
0.0605135,0.232252
0.0605218,0.230157
0.0605304,0.233402
0.0605402,0.230157
0.0605503,0.233402
0.0605605,0.231461
0.0605701,0.230948
0.0605789,0.228216
0.0605875,0.232099
0.0605964,0.233402
0.0606054,0.227425
0.0606148,0.228216
0.0606249,0.238589
0.0606351,0.256244
0.0606458,0.336346
0.060656,0.368257
0.0606661,0.392887
0.0606758,0.410542
0.0606851,0.429194
0.0606943,0.446058
0.0607034,0.474446
0.0607116,0.512182
0.0607206,0.5861
0.0607292,0.653527
0.0607382,0.720954
0.0607482,0.778008
0.0607592,0.829876
0.0607683,0.833758
0.0607762,0.803942
0.0607845,0.751284
0.0607924,0.705394
0.0608003,0.654678
0.0608105,0.627593
0.0608213,0.588041
0.0608317,0.532291
0.0608415,0.499076
0.0608513,0.497925
0.0608609,0.497925
0.060871,0.553038
0.0608806,0.651586
0.0608905,0.740551
0.0609003,0.829876
0.0609106,0.954357
0.0609207,1.03734
0.0609311,1.03655
0.0609416,1.04383
0.0609526,1.04253
0.0609634,1.01351
0.060975,0.990664
0.0609861,0.985477
0.0609971,0.985477
0.061008,0.970708
0.0610186,0.94917
0.0610293,0.943983
0.0610394,0.948019
0.06105,0.959544
0.0610603,0.957089
0.0610708,0.937215
0.0610822,0.93361
0.0610929,0.938006
0.0611024,0.943983
0.0611123,0.952415
0.0611216,0.959544
0.0611309,0.966034
0.061141,0.975104
0.0611519,1.01141
0.0611628,1.02178
0.0611743,1.03216
0.0611852,1.05809
0.0611963,1.05809
0.0612066,1.07171
0.0612159,1.06846
0.0612249,1.06846
0.0612342,1.05809
0.0612441,1.05485
0.0612542,1.04772
0.0612645,1.0529
0.0612742,1.04772
0.0612847,1.04368
0.0612955,1.04772
0.0613094,1.04657
0.0613227,1.0516
0.061334,1.06846
0.0613445,1.04772
0.0613532,1.0166
0.0613616,1.02178
0.0613693,1.03461
0.061379,1.06652
0.0613885,1.07769
0.0613984,1.08078
0.0614085,1.09519
0.061419,1.09361
0.0614306,1.10996
0.0614423,1.10917
0.0614538,1.12033
0.0614665,1.15145
0.0614784,1.17624
0.0614892,1.18178
0.0614992,1.18127
0.0615073,1.15664
0.0615154,1.15145
0.0615239,1.13589
0.0615346,1.09685
0.0615473,1.0537
0.0615598,1.05888
0.0615708,1.10592
0.0615807,1.12876
0.0615892,1.09036
0.0615979,1.07365
0.0616069,1.07884
0.0616148,1.07611
0.0616235,1.07753
0.0616326,1.10477
0.0616425,1.07884
0.0616519,1.05615
0.0616616,1.06846
0.0616711,1.09959
0.0616812,1.12955
0.0616922,1.14511
0.0617029,1.15355
0.0617129,1.15145
0.0617218,1.12955
0.0617307,1.12631
0.0617389,1.0944
0.0617476,1.09713
0.0617548,1.10996
0.0617619,1.06767
0.0617704,1.0944
0.0617794,1.09634
0.0617891,1.07638
0.0617986,1.06767
0.0618086,1.04578
0.0618188,0.985477
0.0618303,0.919354
0.0618415,0.886929
0.0618513,0.870578
0.0618605,0.873671
0.0618703,0.886929
0.0618799,0.923237
0.0618895,0.959544
0.0619,1.00104
0.0619098,1.06055
0.0619196,1.06328
0.0619298,1.06731
0.0619407,1.08648
0.0619506,1.10477
0.0619608,1.10996
0.0619708,1.08806
0.061981,1.07365
0.0619922,1.09309
0.0620045,1.13862
0.0620163,1.1722
0.0620273,1.19295
0.0620381,1.18776
0.0620493,1.18618
0.0620608,1.17529
0.0620716,1.18503
0.062082,1.15794
0.0620919,1.15418
0.0621017,1.16298
0.0621118,1.19813
0.0621225,1.18776
0.0621325,1.17739
0.0621428,1.15779
0.0621532,1.15664
0.0621637,1.15937
0.0621753,1.16183
0.0621866,1.18257
0.0621973,1.18503
0.0622038,1.24236
0.0622107,1.26037
0.0622183,1.18906
0.062227,1.20332
0.0622358,1.1941
0.0622444,1.18063
0.0622528,1.16103
0.0622618,1.15664
0.0622706,1.16183
0.0622783,1.16701
0.062286,1.22767
0.0622954,1.20332
0.0623054,1.18336
0.0623157,1.17739
0.0623267,1.19619
0.0623369,1.20736
0.0623475,1.19295
0.0623588,1.19813
0.0623708,1.20332
0.0623821,1.18776
0.062394,1.16183
0.0624066,1.1722
0.0624193,1.1722
0.0624303,1.18012
0.0624416,1.17739
0.062454,1.1722
0.062464,1.18257
0.0624744,1.19295
0.0624837,1.19021
0.0624929,1.1722
0.0625017,1.08727
0.06251,0.90364
0.0625181,0.767635
0.0625262,0.693717
0.0625332,0.752075
0.0625408,0.796023
0.0625479,0.843341
0.0625547,0.897303
0.0625619,0.937646
0.0625687,0.975104
0.0625765,1.00464
0.0625841,1.02697
0.0625924,1.02697
0.0626014,1.02539
0.0626125,1.02178
0.0626255,1.02293
0.0626407,1.01984
0.0626588,1.02697
0.0626798,1.03734
0.062699,1.05809
0.0627117,1.06213
0.0627199,1.05132
0.0627269,1.06055
0.0627337,1.04253
0.062741,1.02178
0.0627486,1.03216
0.0627572,1.04253
0.0627663,1.06249
0.0627754,1.07884
0.0627849,1.07365
0.0627934,1.05809
0.0628018,1.04851
0.0628098,1.04772
0.0628175,0.977836
0.0628256,0.860996
0.0628345,0.730177
0.0628437,0.627593
0.062854,0.549793
0.0628646,0.596473
0.0628747,0.645248
0.0628845,0.697753
0.0628942,0.752075
0.0629031,0.807187
0.062912,0.860205
0.0629205,0.927632
0.0629278,0.93361
0.0629359,0.943983
0.0629444,0.962789
0.0629525,0.96358
0.0629608,0.910922
0.0629689,0.752075
0.062978,0.64834
0.062987,0.560166
0.0629964,0.5861
0.0630069,0.654678
0.0630179,0.717709
0.063029,0.791114
0.0630404,0.865032
0.0630509,0.912863
0.0630612,0.947075
0.0630714,0.96473
0.0630812,0.969126
0.0630921,0.97914
0.0631018,0.996128
0.0631115,0.979777
0.0631213,0.965521
0.0631316,0.949961
0.0631431,0.840249
0.0631551,0.710581
0.0631677,0.65741
0.0631807,0.715768
0.0631915,0.807547
0.063198,0.819502
0.0632038,0.824689
0.0632101,0.835062
0.0632168,0.855809
0.0632273,0.939587
0.0632382,1.02063
0.06325,1.04253
0.0632606,1.04138
0.0632714,0.959544
0.0632821,0.839458
0.0632916,0.695021
0.0633013,0.710581
0.0633097,0.76518
0.0633178,0.815466
0.063326,0.862146
0.0633347,0.907676
0.0633428,0.943983
0.0633518,0.954357
0.0633613,0.96473
0.0633708,0.989873
0.0633795,1.01141
0.063388,1.01141
0.0633967,1.0166
0.0634051,1.04253
0.0634144,1.0529
0.0634229,1.08402
0.0634322,1.04253
0.0634411,0.906886
0.0634508,0.776427
0.0634606,0.627593
0.0634694,0.627593
0.0634781,0.681402
0.0634865,0.7394
0.0634948,0.803942
0.0635029,0.838945
0.0635113,0.865392
0.0635198,0.914805
0.0635279,0.938797
0.0635351,0.936855
0.0635424,0.943983
0.0635505,0.935551
0.0635586,0.947229
0.0635676,0.969917
0.0635765,0.920782
0.0635847,0.778008
0.0635932,0.686589
0.0636022,0.573785
0.0636111,0.575726
0.0636198,0.596473
0.0636293,0.64834
0.0636395,0.684647
0.0636499,0.712522
0.0636609,0.731328
0.0636712,0.746888
0.0636817,0.741701
0.0636928,0.775554
0.063703,0.780463
0.0637127,0.779159
0.063721,0.766331
0.0637291,0.772822
0.0637363,0.763599
0.0637432,0.695021
0.0637503,0.612033
0.0637575,0.562898
0.0637653,0.491157
0.0637728,0.456432
0.0637803,0.499076
0.0637881,0.554466
0.0637956,0.61722
0.0638034,0.658714
0.0638113,0.710581
0.0638186,0.743643
0.0638262,0.778008
0.0638339,0.783195
0.0638423,0.799546
0.0638521,0.824689
0.0638643,0.845436
0.0638775,0.866183
0.0638888,0.817561
0.0638983,0.722105
0.0639077,0.616429
0.0639174,0.534232
0.0639298,0.545756
0.0639409,0.605265
0.0639499,0.658714
0.0639581,0.692566
0.0639667,0.720954
0.0639757,0.753072
0.0639862,0.792778
0.0639962,0.835062
0.0640055,0.853077
0.0640138,0.834271
0.064022,0.829876
0.0640297,0.840249
0.0640378,0.844285
0.0640456,0.860996
0.0640527,0.803942
0.06406,0.7185
0.0640673,0.619161
0.0640745,0.54021
0.064081,0.466805
0.0640885,0.461618
0.0640963,0.502321
0.0641051,0.556283
0.0641144,0.591286
0.0641242,0.613615
0.0641344,0.606846
0.0641426,0.622407
0.0641504,0.66275
0.0641581,0.714186
0.0641663,0.790476
0.0641752,0.830666
0.0641849,0.835062
0.064196,0.858264
0.0642079,0.829876
0.0642204,0.718222
0.0642332,0.612033
0.0642445,0.670391
0.0642546,0.726141
0.0642645,0.740551
0.0642747,0.780463
0.0642846,0.845436
0.0642943,0.867333
0.0643046,0.884475
0.0643144,0.895361
0.0643245,0.897303
0.0643338,0.932028
0.0643432,0.956451
0.0643525,0.959544
0.0643618,0.971221
0.0643716,0.932819
0.0643803,0.817048
0.0643895,0.684647
0.0643996,0.600869
0.0644104,0.62629
0.0644217,0.68853
0.0644316,0.767635
0.0644417,0.793568
0.0644515,0.819502
0.064462,0.853868
0.0644719,0.879441
0.06448,0.90364
0.0644889,0.911712
0.0644975,0.912863
0.0645068,0.866183
0.0645159,0.793568
0.0645248,0.688683
0.064533,0.591286
0.064541,0.606846
0.0645501,0.653527
0.0645602,0.689834
0.0645699,0.70943
0.0645811,0.736515
0.0645929,0.775276
0.0646065,0.809919
0.0646166,0.868124
0.064626,0.954357
0.0646361,0.925178
0.0646465,0.917259
0.0646574,0.922446
0.0646672,0.912863
0.0646755,0.865032
0.0646818,0.783195
0.0646894,0.698266
0.064697,0.591286
0.0647048,0.503112
0.0647133,0.487552
0.0647226,0.54591
0.0647325,0.598927
0.0647431,0.658714
0.0647533,0.693439
0.0647631,0.722896
0.0647737,0.775914
0.0647869,0.809129
0.0648013,0.835062
0.0648145,0.819502
0.0648272,0.736515
0.0648383,0.626443
0.064848,0.627593
0.0648561,0.669087
0.0648643,0.700207
0.0648718,0.710581
0.0648792,0.736515
0.0648868,0.755958
0.0648951,0.777217
0.0649034,0.783195
0.0649121,0.798755
0.0649214,0.818198
0.0649315,0.819502
0.0649419,0.819502
0.0649528,0.819502
0.0649646,0.835062
0.0649765,0.82663
0.0649862,0.744434
0.0649953,0.658714
0.0650045,0.541361
0.0650139,0.508299
0.0650229,0.539419
0.0650326,0.583645
0.0650435,0.643154
0.0650554,0.672332
0.0650663,0.700207
0.0650778,0.753656
0.0650902,0.806037
0.0651026,0.829876
0.0651147,0.798755
0.0651258,0.726141
0.0651375,0.619674
0.0651472,0.573272
0.0651557,0.596473
0.0651633,0.627593
0.0651706,0.654678
0.0651778,0.679461
0.0651858,0.708639
0.0651942,0.746888
0.0652038,0.793568
0.0652128,0.788382
0.0652225,0.783195
0.065233,0.796661
0.065244,0.811861
0.0652545,0.822388
0.0652643,0.814315
0.0652744,0.793568
0.065285,0.731328
0.0652952,0.658714
0.0653048,0.545756
0.0653143,0.49468
0.0653248,0.529046
0.0653356,0.5861
0.0653459,0.643154
0.0653587,0.669087
0.0653733,0.700207
0.0653878,0.736515
0.0654014,0.788382
0.065412,0.783195
0.0654223,0.715768
0.0654328,0.613184
0.0654445,0.551374
0.0654565,0.546547
0.0654681,0.577668
0.0654805,0.641572
0.0654933,0.710581
0.0655054,0.741701
0.0655162,0.744156
0.0655254,0.736515
0.0655338,0.720954
